"","n4","Freq"
"1","*",3
"2","**",11
"3","**b",1
"4","**i",2
"5","**the",4
"6","**the*",4
"7","*a",9
"8","*a*",48
"9","*ab",6
"10","*ac",12
"11","*act",4
"12","*ad",19
"13","*ag",8
"14","*age",1
"15","*al",17
"16","*all",6
"17","*all*",6
"18","*als",1
"19","*am",6
"20","*ame",2
"21","*an",38
"22","*an*",11
"23","*and",76
"24","*and*",44
"25","*ann",1
"26","*ap",10
"27","*app",9
"28","*ar",11
"29","*are",13
"30","*as",28
"31","*as*",22
"32","*ass",4
"33","*at",17
"34","*at*",7
"35","*atte",3
"36","*au",5
"37","*aut",4
"38","*b",15
"39","*be",19
"40","*be*",47
"41","*been*",5
"42","*bi",2
"43","*bl",1
"44","*bo",8
"45","*c",63
"46","*ca",23
"47","*can*",7
"48","*ce",2
"49","*cer",2
"50","*ch",7
"51","*ci",5
"52","*cl",1
"53","*cle",1
"54","*co",54
"55","*con",22
"56","*cons",9
"57","*cor",1
"58","*d",41
"59","*da",2
"60","*de",19
"61","*den",1
"62","*der",2
"63","*des",3
"64","*di",22
"65","*do",6
"66","*du",3
"67","*e",39
"68","*ea",5
"69","*eac",3
"70","*eas",1
"71","*ef",2
"72","*ei",2
"73","*el",2
"74","*ele",1
"75","*em",9
"76","*emb",3
"77","*en",13
"78","*enc",4
"79","*ent",3
"80","*enti",1
"81","*equ",2
"82","*er",2
"83","*es",4
"84","*est",3
"85","*ever",11
"86","*evi",2
"87","*ex",11
"88","*ext",4
"89","*f",49
"90","*fa",8
"91","*fe",32
"92","*fi",5
"93","*for",19
"94","*fore",1
"95","*fr",20
"96","*ful",1
"97","*g",20
"98","*ge",7
"99","*gen",7
"100","*gi",2
"101","*go",51
"102","*gre",9
"103","*gu",2
"104","*h",48
"105","*ha",29
"106","*han",7
"107","*har",1
"108","*have*",12
"109","*he",4
"110","*hi",2
"111","*ho",4
"112","*i",55
"113","*if",5
"114","*im",8
"115","*in",47
"116","*in*",30
"117","*inc",3
"118","*ind",8
"119","*int",12
"120","*inte",8
"121","*ir",1
"122","*is",11
"123","*is*",10
"124","*it",40
"125","*it*",33
"126","*j",4
"127","*je",1
"128","*jo",2
"129","*k",2
"130","*l",23
"131","*la",2
"132","*lan",1
"133","*lar",2
"134","*lat",4
"135","*le",9
"136","*leg",9
"137","*les",4
"138","*li",10
"139","*lit",3
"140","*lo",9
"141","*m",60
"142","*ma",11
"143","*me",27
"144","*men",4
"145","*mer",2
"146","*mi",11
"147","*min",1
"148","*mo",22
"149","*mu",14
"150","*n",22
"151","*na",10
"152","*nat",10
"153","*ne",6
"154","*no",28
"155","*not",23
"156","*not*",9
"157","*nu",8
"158","*nzvkk",1
"159","*o",11
"160","*ob",7
"161","*oc",3
"162","*of",151
"163","*of*",28
"164","*of*a",17
"165","*on",31
"166","*on*",33
"167","*on*o",1
"168","*on*t",25
"169","*on*th",25
"170","*one",9
"171","*op",9
"172","*or",11
"173","*or*",8
"174","*ot",10
"175","*oth",10
"176","*ou",2
"177","*ough",1
"178","*over",5
"179","*ow",2
"180","*p",65
"181","*pa",27
"182","*par",21
"183","*part",20
"184","*pe",9
"185","*per",7
"186","*peri",2
"187","*pl",5
"188","*pla",5
"189","*po",23
"190","*point",2
"191","*pos",8
"192","*pre",18
"193","*pres",2
"194","*pu",9
"195","*r",59
"196","*ra",4
"197","*rat",3
"198","*re",33
"199","*rea",5
"200","*rec",1
"201","*red",1
"202","*ren",2
"203","*res",23
"204","*rest",2
"205","*ri",5
"206","*s",22
"207","*sa",2
"208","*sc",2
"209","*se",9
"210","*sen",2
"211","*sh",11
"212","*si",10
"213","*side",7
"214","*sing",2
"215","*so",7
"216","*spec",1
"217","*st",52
"218","*sta",49
"219","*stan",1
"220","*sti",2
"221","*str",1
"222","*su",38
"223","*t",35
"224","*ta",2
"225","*th",137
"226","*that*",41
"227","*the",166
"228","*the*",11
"229","*the*p",37
"230","*the*s",34
"231","*ther",2
"232","*thi",14
"233","*this*",6
"234","*tho",10
"235","*thou",3
"236","*ti",3
"237","*to",97
"238","*to*",29
"239","*tra",3
"240","*tri",1
"241","*tru",3
"242","*tu",1
"243","*tur",1
"244","*ty",2
"245","*u",30
"246","*un",7
"247","*und",3
"248","*unde",2
"249","*up",1
"250","*us",6
"251","*us*",3
"252","*v",12
"253","*ve",4
"254","*ver",4
"255","*vi",7
"256","*vo",1
"257","*w",103
"258","*war",3
"259","*we",9
"260","*wer",3
"261","*wh",43
"262","*who",5
"263","*wi",56
"264","*with*",14
"265","*wo",30
"266","*y",3
"267","*ze",2
"268","a",1
"269","a*b",6
"270","a*n",1
"271","a*s",7
"272","a*si",3
"273","a*t",3
"274","ab",7
"275","abl",11
"276","abli",3
"277","abs",1
"278","acc",4
"279","ace",4
"280","ach",10
"281","ach*",5
"282","acri",2
"283","acte",2
"284","acti",1
"285","ad",2
"286","ad*",3
"287","ade",2
"288","adfdge",3
"289","aeclhw",5
"290","af",7
