"","n4","Freq"
"1","*",3
"2","**",15
"3","**a",1
"4","**i",1
"5","**the",2
"6","**the*",2
"7","*a",8
"8","*a*",56
"9","*ab",2
"10","*ac",16
"11","*act",3
"12","*ad",20
"13","*ade",1
"14","*ag",2
"15","*age",1
"16","*al",21
"17","*all",12
"18","*all*",10
"19","*als",3
"20","*am",4
"21","*an",35
"22","*an*",10
"23","*an*o",1
"24","*and",101
"25","*and*",68
"26","*ann",1
"27","*ap",11
"28","*app",8
"29","*ar",11
"30","*are",18
"31","*ari",2
"32","*art",1
"33","*arti",1
"34","*as",36
"35","*as*",29
"36","*ass",4
"37","*at",5
"38","*at*",2
"39","*atte",3
"40","*au",1
"41","*aut",1
"42","*av",1
"43","*b",13
"44","*be",19
"45","*be*",32
"46","*been*",22
"47","*bi",3
"48","*bl",1
"49","*ble",1
"50","*bo",7
"51","*c",70
"52","*ca",11
"53","*cal",1
"54","*can*",2
"55","*ce",5
"56","*cer",4
"57","*ch",14
"58","*ci",5
"59","*cl",7
"60","*cla",2
"61","*cle",3
"62","*co",58
"63","*con",27
"64","*cons",11
"65","*cor",2
"66","*cri",3
"67","*cu",4
"68","*d",60
"69","*da",4
"70","*de",21
"71","*den",3
"72","*der",1
"73","*des",3
"74","*di",44
"75","*do",4
"76","*du",5
"77","*e",51
"78","*ea",6
"79","*eac",5
"80","*eas",1
"81","*ec",1
"82","*ef",6
"83","*ei",2
"84","*el",2
"85","*ele",1
"86","*em",2
"87","*emb",1
"88","*en",11
"89","*enc",1
"90","*ent",2
"91","*enti",1
"92","*equ",6
"93","*er",6
"94","*es",6
"95","*ess",3
"96","*esse",3
"97","*est",3
"98","*et",1
"99","*ever",4
"100","*evi",2
"101","*ex",21
"102","*ext",6
"103","*ey",1
"104","*f",58
"105","*fa",13
"106","*fe",5
"107","*fi",8
"108","*fin",5
"109","*for",14
"110","*fr",27
"111","*ful",5
"112","*g",17
"113","*ge",4
"114","*gen",4
"115","*gi",3
"116","*go",15
"117","*gre",11
"118","*h",67
"119","*ha",37
"120","*han",5
"121","*have*",26
"122","*he",7
"123","*he*",1
"124","*her*",1
"125","*hi",8
"126","*his*",5
"127","*ho",6
"128","*i",76
"129","*ide",5
"130","*if",2
"131","*ill",1
"132","*im",17
"133","*in",59
"134","*in*",39
"135","*ina",4
"136","*inc",4
"137","*ind",8
"138","*inst",4
"139","*int",17
"140","*inte",10
"141","*ir",1
"142","*is",30
"143","*is*",26
"144","*it",47
"145","*it*",32
"146","*j",13
"147","*je",2
"148","*k",3
"149","*ke",2
"150","*l",41
"151","*la",11
"152","*lan",3
"153","*lar",3
"154","*lat",3
"155","*le",9
"156","*leg",4
"157","*les",7
"158","*li",15
"159","*lit",1
"160","*lo",5
"161","*m",81
"162","*ma",22
"163","*me",12
"164","*men",6
"165","*mer",2
"166","*meri",2
"167","*mi",7
"168","*min",5
"169","*mo",22
"170","*mu",23
"171","*n",24
"172","*na",9
"173","*nat",9
"174","*ne",12
"175","*no",30
"176","*not",21
"177","*not*",14
"178","*nu",1
"179","*o",15
"180","*ob",18
"181","*oc",3
"182","*of",124
"183","*of*",35
"184","*of*a",4
"185","*on",21
"186","*on*",19
"187","*on*o",2
"188","*on*t",9
"189","*on*th",9
"190","*one",6
"191","*op",7
"192","*or",11
"193","*or*",7
"194","*ot",15
"195","*oth",15
"196","*ou",10
"197","*ough",3
"198","*our",6
"199","*ow",4
"200","*p",67
"201","*pa",24
"202","*par",14
"203","*part",14
"204","*pe",8
"205","*pec",1
"206","*per",10
"207","*peri",1
"208","*pl",7
"209","*pla",7
"210","*po",11
"211","*point",2
"212","*pos",1
"213","*pre",14
"214","*pres",3
"215","*pri",6
"216","*pu",10
"217","*qu",2
"218","*que",2
"219","*r",55
"220","*ra",2
"221","*rat",1
"222","*rati",1
"223","*re",38
"224","*rea",4
"225","*rec",3
"226","*reme",1
"227","*ren",3
"228","*res",9
"229","*rest",1
"230","*s",29
"231","*sa",6
"232","*sc",5
"233","*se",10
"234","*sen",3
"235","*sh",19
"236","*si",7
"237","*side",4
"238","*sing",2
"239","*sit",2
"240","*so",13
"241","*sol",1
"242","*st",18
"243","*sta",12
"244","*sti",4
"245","*str",4
"246","*su",31
"247","*t",55
"248","*ta",7
"249","*te",6
"250","*ten",2
"251","*ter",2
"252","*th",133
"253","*that*",46
"254","*the",131
"255","*the*",18
"256","*the*p",18
"257","*the*s",11
"258","*ther",4
"259","*thi",17
"260","*this*",14
"261","*tho",6
"262","*thou",1
"263","*ti",2
"264","*to",87
"265","*to*",16
"266","*tra",1
"267","*tri",2
"268","*tru",4
"269","*tu",1
"270","*tur",1
"271","*u",32
"272","*un",8
"273","*und",7
"274","*unde",7
"275","*up",3
"276","*us",5
"277","*us*",4
"278","*v",25
"279","*va",6
"280","*ve",9
"281","*ver",6
"282","*vi",9
"283","*vo",1
"284","*w",75
"285","*war",2
"286","*we",13
"287","*wer",3
"288","*wh",46
"289","*who",1
"290","*wi",25
"291","*with*",10
"292","*wo",16
"293","*y",6
"294","*ye",5
"295","*ze",1
"296","a",1
"297","a*b",2
"298","a*ma",1
"299","a*n",1
"300","a*s",9
"301","a*si",4
"302","a*t",2
"303","ab",14
"304","abl",11
"305","abli",1
"306","abo",2
"307","abs",1
"308","ac",6
"309","acc",15
"310","ace",2
"311","ach*",5
"312","aci",7
"313","aco",1
"314","acri",2
"315","acte",7
"316","acti",1
"317","ad",1
"318","ad*",3
"319","ad*be",1
"320","ade",3
"321","adfdge",1
"322","ado",1
"323","aeclhw",5
"324","af",3
"325","ag",7
"326","aga",3
"327","age",5
"328","agu",1
"329","ai",5
"330","ail",1
"331","ain",5
"332","ain*",5
"333","aine",3
"334","aini",1
"335","ains",2
"336","ainst",1
"337","aint",3
"338","ak",9
"339","ake",4
"340","al",4
"341","al*",7
"342","al*t",6
"343","ali",2
"344","alit",1
"345","all",3
"346","alo",2
"347","als",2
"348","alt",3
"349","alu",3
"350","am",1
"351","amo",4
"352","amon",4
"353","an",1
"354","an*",2
"355","an*a",3
"356","an*i",6
"357","an*o",3
"358","anc",3
"359","ance",11
"360","and",2
"361","and*",4
"362","ane",2
"363","ang",7
"364","ange",1
"365","ani",3
"366","ann",1
"367","ano",1
"368","anot",1
"369","ans",1
"370","ans*",1
"371","ant",2
"372","anta",1
"373","anti",1
"374","ap",2
"375","ape",5
"376","aper",5
"377","app",1
"378","appe",4
"379","appo",3
"380","ar*",4
"381","arac",7
"382","aract",7
"383","ard",3
"384","are",2
"385","ari",5
"386","arie",4
"387","arr",3
"388","ars",1
"389","arti",6
"390","ary",8
"391","ary*",6
"392","as",3
"393","as*",6
"394","as*a",2
"395","as*b",8
"396","as*be",8
"397","as*th",5
"398","as*w",6
"399","as*we",4
"400","ase",3
"401","ase*",2
"402","asi",3
"403","aso",1
"404","ass",3
"405","ass*",1
"406","ast",5
"407","ast*",2
"408","asu",2
"409","asur",2
"410","at",1
"411","at*a",7
"412","at*b",4
"413","at*i",1
"414","at*on",1
"415","at*t",22
"416","at*th",22
"417","ate",14
"418","ate*",11
"419","ated*",12
"420","ater",3
"421","ater*",2
"422","ates",4
"423","ati",10
"424","ation",19
"425","ative",1
"426","ative*",3
"427","att",5
"428","atte",2
"429","atu",12
"430","aus",1
"431","auth",1
"432","av",1
"433","ave",26
"434","avi",1
"435","avo",4
"436","aw*",6
"437","ay",4
"438","ay*",19
"439","ay*b",11
"440","ay*be",11
"441","ba",3
"442","babl",2
"443","bar",2
"444","be*a",3
"445","be*de",2
"446","be*le",1
"447","be*m",1
"448","be*ma",1
"449","be*re",1
"450","be*s",6
"451","be*sa",1
"452","be*se",3
"453","bea",1
"454","becowz",1
"455","bee",24
"456","bef",2
"457","ber*",1
"458","bert",3
"459","bes",3
"460","best",1
"461","bet",8
"462","bi",8
"463","bia",2
"464","bil",5
"465","bin",3
"466","bj",14
"467","bject",10
"468","ble",19
"469","ble*",19
"470","bm",1
"471","bo",1
"472","bod",3
"473","bor",3
"474","bot",1
"475","both",1
"476","bou",3
"477","bprmbc",3
"478","br",4
"479","bra",2
"480","bran",2
"481","bri",2
"482","brit",1
"483","bst",3
"484","bsta",1
"485","bt",3
"486","bta",1
"487","bu",14
"488","but",12
"489","by",30
"490","by*",30
"491","by*a",8
"492","by*o",1
"493","by*t",10
"494","by*w",4
"495","c*",6
"496","c*esni",2
"497","c*go",2
"498","cal",14
"499","cal*",13
"500","can",10
"501","cand",3
"502","cann",5
"503","cat",7
"504","cau",1
"505","cc",1
"506","cca",2
"507","ccas",2
"508","cce",5
"509","ccess",2
"510","cco",4
"511","ccu",11
"512","ccur",10
"513","ce*",32
"514","ce*a",3
"515","ce*be",1
"516","ce*in",2
"517","ce*o",14
"518","ce*t",6
"519","cecowz",4
"520","ced",8
"521","ced*",7
"522","cede",3
"523","cee",4
"524","cei",4
"525","cep",5
"526","cer",1
"527","cert",6
"528","ces",3
"529","ces*",10
"530","cess",4
"531","ch",1
"532","ch*a",4
"533","cha",13
"534","chan",5
"535","che",3
"536","ches",3
"537","chi",1
"538","chnubu",8
"539","ci",3
"540","cia",2
"541","cie",3
"542","cien",5
"543","cil",2
"544","cin",3
"545","cio",3
"546","cip",5
"547","cir",3
"548","cis",4
"549","cit",4
"550","citi",1
"551","cl",2
"552","cle",2
"553","clea",3
"554","cles",1
"555","clu",4
"556","co",2
"557","cocgr*",1
"558","com",20
"559","comm",4
"560","con",1
"561","cons",1
"562","conven",14
"563","cop",1
"564","cor",3
"565","cordin",1
"566","cou",16
"567","coun",5
"568","cour",5
"569","cr",12
"570","cre",2
"571","crit",3
"572","ct",4
"573","ct*",19
"574","ct*to*",2
"575","cte",1
"576","cted*",3
"577","cter",7
"578","cti",4
"579","ctic",1
"580","ctive*",2
"581","cto",2
"582","cts*",12
"583","ctu",4
"584","cu",4
"585","cul",6
"586","cum",3
"587","cur",7
"588","curi",6
"589","cus",5
"590","cust",2
"591","cut",5
"592","cuti",3
"593","cy*",6
"594","d",1
"595","d*",2
"596","d*a",5
"597","d*b",3
"598","d*i",31
"599","d*in",23
"600","d*in*",12
"601","d*n",8
"602","d*not*",4
"603","d*o",7
"604","d*on",5
"605","d*s",8
"606","d*t",54
"607","d*th",28
"608","d*the*",15
"609","d*to*",24
"610","d*w",15
"611","d*wi",9
"612","da",3
"613","dan",2
"614","dange",1
"615","dar",5
"616","dat",4
"617","dd",6
"618","dde",1
"619","ddi",1
"620","de*",9
"621","dea",5
"622","deas",4
"623","ded",10
"624","ded*",10
"625","dee",1
"626","def",7
"627","deg",3
"628","del",8
"629","dem",2
"630","den",7
"631","dent",4
"632","dent*",2
"633","dep",4
"634","depar",1
"635","dequa",1
"636","der*",6
"637","der*t",2
"638","dera",2
"639","deral*",1
"640","dere",4
"641","deri",1
"642","des",4
"643","det",6
"644","dg",4
"645","dge",1
"646","di",2
"647","dia",1
"648","dici",1
"649","dif",18
"650","din",3
"651","ding*",1
"652","dio",1
"653","dis",25
"654","dise",1
"655","dist",9
"656","distr",3
"657","dit",1
"658","diti",1
"659","div",2
"660","divi",2
"661","dl",1
"662","dm",5
"663","dmi",4
"664","dmin",2
"665","do",4
"666","do*",1
"667","don",2
"668","dop",1
"669","dou",1
"670","dr",2
"671","dre",2
"672","dres",2
"673","ds",10
"674","dtcgr*",2
"675","du",2
"676","duc",6
"677","due",2
"678","dul",1
"679","dur",3
"680","dv",4
"681","dva",2
"682","dver",2
"683","dy*",5
"684","e*",3
"685","e*a",9
"686","e*an",21
"687","e*and*",9
"688","e*ar",2
"689","e*b",5
"690","e*be",2
"691","e*c",50
"692","e*co",34
"693","e*con",25
"694","e*cons",4
"695","e*d",29
"696","e*de",2
"697","e*e",29
"698","e*ex",14
"699","e*f",11
"700","e*for",5
"701","e*g",16
"702","e*ha",6
"703","e*i",23
"704","e*in",15
"705","e*l",20
"706","e*la",12
"707","e*le",2
"708","e*m",10
"709","e*ma",4
"710","e*n",4
"711","e*o",18
"712","e*of",31
"713","e*of*",23
"714","e*of*a",2
"715","e*or",2
"716","e*or*",2
"717","e*p",16
"718","e*pe",10
"719","e*re",5
"720","e*s",8
"721","e*sa",5
"722","e*t",23
"723","e*th",22
"724","e*the*",13
"725","e*to*",8
"726","e*un",5
"727","e*wh",8
"728","e*who",1
"729","ea",5
"730","ea*",1
"731","eac",1
"732","each",5
"733","ead",3
"734","ead*",1
"735","eal",4
"736","eal*",3
"737","ean",3
"738","eani",2
"739","ear",4
"740","eas",1
"741","eat",5
"742","eat*",6
"743","eate",7
"744","eates",3
"745","eati",3
"746","ec",1
"747","eced",2
"748","eces",4
"749","eci",2
"750","eco",2
"751","ecom",1
"752","ecomm",1
"753","econ",2
"754","ecte",2
"755","ecti",8
"756","ecur",1
"757","ed",26
"758","ed*",32
"759","ed*a",17
"760","ed*b",16
"761","ed*o",3
"762","ed*s",2
"763","eder",4
"764","ee",1
"765","ee*",5
"766","eecowz",2
"767","eed",4
"768","eede",2
"769","eedi",1
"770","eem",1
"771","eems",1
"772","een",29
"773","eep",2
"774","ef",1
"775","ef*",3
"776","efe",1
"777","eff",6
"778","effe",4
"779","efi",6
"780","efin",6
"781","efl",4
"782","efor",5
"783","efore",4
"784","eg",1
"785","ega",1
"786","egi",5
"787","egis",4
"788","egre",2
"789","egu",2
"790","ei",1
"791","eig",1
