"","n4","Freq"
"1","*",4
"2","**",26
"3","**a",2
"4","**i",10
"5","**the",7
"6","**the*",7
"7","*a",6
"8","*a*",41
"9","*ab",2
"10","*ac",12
"11","*act",8
"12","*ad",8
"13","*ade",1
"14","*ag",10
"15","*age",2
"16","*al",26
"17","*all",21
"18","*all*",19
"19","*als",2
"20","*am",6
"21","*ame",1
"22","*an",29
"23","*an*",15
"24","*an*o",1
"25","*and",80
"26","*and*",50
"27","*ann",2
"28","*ans",1
"29","*ap",7
"30","*app",4
"31","*ar",5
"32","*are",11
"33","*art",2
"34","*arti",2
"35","*artic",2
"36","*as",37
"37","*as*",24
"38","*ass",10
"39","*at",7
"40","*at*",4
"41","*atte",2
"42","*au",11
"43","*aut",11
"44","*av",1
"45","*b",18
"46","*be",16
"47","*be*",31
"48","*been*",17
"49","*bi",1
"50","*bl",1
"51","*ble",1
"52","*bo",13
"53","*c",53
"54","*ca",12
"55","*can*",5
"56","*ce",1
"57","*ch",5
"58","*ci",3
"59","*cl",3
"60","*cla",2
"61","*cle",1
"62","*co",40
"63","*con",31
"64","*cons",14
"65","*cri",1
"66","*d",44
"67","*da",3
"68","*de",25
"69","*den",1
"70","*der",1
"71","*des",4
"72","*di",12
"73","*do",5
"74","*du",5
"75","*e",54
"76","*ea",5
"77","*eac",5
"78","*ef",10
"79","*ei",4
"80","*el",4
"81","*ele",4
"82","*em",1
"83","*en",11
"84","*enc",4
"85","*ent",2
"86","*enti",1
"87","*equ",4
"88","*er",1
"89","*es",5
"90","*ess",3
"91","*esse",3
"92","*est",2
"93","*ever",11
"94","*evi",3
"95","*ex",30
"96","*ext",5
"97","*ey",2
"98","*f",46
"99","*fa",9
"100","*fe",9
"101","*fi",10
"102","*fin",2
"103","*for",22
"104","*fore",1
"105","*fr",13
"106","*ful",4
"107","*g",22
"108","*ge",2
"109","*gen",2
"110","*gi",6
"111","*go",18
"112","*gre",10
"113","*gu",1
"114","*h",61
"115","*ha",36
"116","*han",4
"117","*have*",19
"118","*he",6
"119","*hi",5
"120","*his*",3
"121","*ho",3
"122","*hou",1
"123","*i",83
"124","*ide",1
"125","*if",6
"126","*ill",1
"127","*im",11
"128","*in",70
"129","*in*",51
"130","*inc",5
"131","*ind",5
"132","*inst",6
"133","*int",15
"134","*inte",5
"135","*ir",1
"136","*is",32
"137","*is*",30
"138","*it",45
"139","*it*",31
"140","*j",20
"141","*je",3
"142","*jo",1
"143","*k",1
"144","*l",27
"145","*la",6
"146","*lan",2
"147","*lat",2
"148","*le",10
"149","*leg",29
"150","*les",3
"151","*li",10
"152","*lit",1
"153","*lo",1
"154","*m",55
"155","*ma",14
"156","*me",14
"157","*mer",1
"158","*meri",1
"159","*mi",8
"160","*mo",18
"161","*mon",2
"162","*mu",6
"163","*n",35
"164","*na",6
"165","*nat",5
"166","*ne",17
"167","*no",36
"168","*not",21
"169","*not*",9
"170","*nu",4
"171","*nzvkk",7
"172","*o",19
"173","*ob",8
"174","*oc",2
"175","*of",118
"176","*of*",25
"177","*of*a",9
"178","*on",21
"179","*on*",23
"180","*on*an",1
"181","*on*t",16
"182","*on*th",16
"183","*one",10
"184","*op",4
"185","*oper",2
"186","*or",18
"187","*or*",9
"188","*ot",20
"189","*oth",20
"190","*ou",14
"191","*ough",8
"192","*our",4
"193","*over",8
"194","*ow",2
"195","*p",70
"196","*pa",22
"197","*par",14
"198","*part",13
"199","*pe",6
"200","*pec",2
"201","*per",3
"202","*pl",11
"203","*pla",9
"204","*ple",1
"205","*po",37
"206","*point",1
"207","*pos",1
