"","n4","Freq"
"1","a",1
"2","ab",18
"3","abl",6
"4","abli",7
"5","abs",1
"6","ac",3
"7","acc",3
"8","ace",4
"9","aci",3
"10","aco",2
"11","act",2
"12","acte",1
"13","acti",1
"14","ad",7
"15","ade",1
"16","adm",4
"17","ado",1
"18","af",2
"19","afe",1
"20","ag",8
"21","aga",10
"22","age",2
"23","ah",1
"24","ai",1
"25","aid",2
"26","aim",2
"27","ain",1
"28","aine",4
"29","aini",1
"30","ains",8
"31","ainst",8
"32","aint",2
"33","aj",1
"34","ak",4
"35","ake",1
"36","al",7
"37","ala",2
"38","ald",2
"39","ale",1
"40","alf",1
"41","ali",13
"42","alin",2
"43","alit",1
"44","all",10
"45","alle",2
"46","alo",4
"47","alon",2
"48","als",3
"49","alt",4
"50","alu",1
"51","am",3
"52","amo",2
"53","amon",1
"54","amp",1
"55","an",1
"56","ana",3
"57","ance",5
"58","and",27
"59","andi",2
"60","ane",4
"61","ang",2
"62","ani",2
"63","ann",1
"64","ano",4
"65","anot",3
"66","ant",3
"67","ante",1
"68","anti",2
"69","ap",8
"70","apa",2
"71","ape",1
"72","apower",3
"73","app",1
"74","apre",2
"75","ara",1
"76","arac",1
"77","aract",1
"78","arc",3
"79","ard",2
"80","are",8
"81","area",1
"82","aret",2
"83","arg",1
"84","ari",3
"85","arl",2
"86","arm",2
"87","arr",3
"88","ars",5
"89","art",3
"90","arti",13
"91","arto",2
"92","ary",1
"93","as",4
"94","asa",2
"95","asb",1
"96","asbe",1
"97","ase",3
"98","asi",3
"99","asing",1
"100","asit",1
"101","aso",6
"102","ass",7
"103","asse",2
"104","assu",2
"105","ast",14
"106","astate",1
"107","asth",11
"108","asu",3
"109","asur",1
"110","asw",2
"111","aswe",2
"112","at",3
"113","ata",2
"114","atb",1
"115","ate",1
"116","ated",7
"117","aten",3
"118","ater",6
"119","ath",1
"120","athe",1
"121","ati",4
"122","atin",2
"123","ation",11
"124","ationa",1
"125","atis",3
"126","atit",2
"127","ato",6
"128","ats",1
"129","atso",1
"130","att",6
"131","atth",7
"132","atu",14
"133","au",10
"134","aus",1
"135","ause",1
"136","aut",13
"137","auth",14
"138","av",1
"139","ave",1
"140","aver",2
"141","aves",1
"142","aw",2
"143","awo",2
"144","ay",2
"145","ayb",8
"146","ays",1
"147","b",6
"148","ba",3
"149","babl",2
"150","bar",2
"151","bbosvb",1
"152","be",4
"153","bea",8
"154","bear",2
"155","beas",1
"156","bec",7
"157","becom",6
"158","bed",5
"159","bede",3
"160","beder",1
"161","bee",3
"162","bef",4
"163","bei",3
"164","bein",3
"165","bel",3
"166","bele",1
"167","ben",1
"168","bene",1
"169","ber",3
"170","bere",3
"171","bero",1
"172","bers",4
"173","bes",3
"174","beso",1
"175","bet",2
"176","bey",1
"177","bi",7
"178","bin",2
"179","bit",5
"180","biti",1
"181","bj",6
"182","bjecti",2
"183","bl",1
"184","ble",6
"185","blet",2
"186","blo",1
"187","bmgjbr",1
"188","bno",1
"189","bo",4
"190","bor",1
"191","bot",3
"192","both",3
"193","br",4
"194","bri",4
"195","brit",2
"196","bso",1
"197","bsol",1
"198","bst",2
"199","bsta",2
"200","bt",3
"201","bta",1
"202","bu",9
"203","but",8
"204","bv",2
"205","bvi",2
"206","by",26
"207","bya",2
"208","byt",7
"209","byth",7
"210","byw",2
"211","c",2
"212","ca",9
"213","cac",1
"214","cal",3
"215","can",4
"216","cann",2
"217","cap",3
"218","capa",2
"219","car",3
"220","cas",5
"221","case",4
"222","cat",2
"223","cau",5
"224","caut",5
"225","cc",2
"226","cca",1
"227","cce",1
"228","cco",2
"229","ccu",1
"230","ce",2
"231","cea",8
"232","ceand",5
"233","ced",1
"234","cede",1
"235","cee",5
"236","cef",1
"237","cei",3
"238","ceo",11
"239","cep",2
"240","cer",2
"241","cern",4
"242","cert",2
"243","ces",6
"244","cess",10
"245","cessa",3
"246","cessi",6
"247","cet",1
"248","cg",1
"249","cglvcy",1
"250","cgo",1
"251","cha",2
"252","char",1
"253","chas",1
"254","che",1
"255","ches",1
"256","chi",2
"257","chis",1
"258","cho",4
"259","cht",6
"260","ci",2
"261","cia",3
"262","cie",1
"263","cien",4
"264","cil",2
"265","cio",1
"266","cip",5
"267","cir",1
"268","circ",1
"269","cis",6
"270","cise",5
"271","cit",11
"272","citi",9
"273","cl",6
"274","cla",5
"275","clar",1
"276","clas",1
"277","cle",4
"278","clea",1
"279","cles",3
"280","clu",2
"281","co",28
"282","coin",1
"283","col",2
"284","com",5
"285","con",28
"286","conc",8
"287","cong",5
"288","cons",12
"289","consi",4
"290","const",6
"291","cont",1
"292","conven",4
"293","cop",1
"294","cor",4
"295","cordin",1
"296","cou",5
"297","coun",1
"298","cour",2
"299","cover",1
"300","cr",9
"301","cra",1
"302","crati",1
"303","cre",3
"304","cret",2
"305","cri",1
"306","cted",2
"307","cter",1
"308","cti",9
"309","ctive",2
"310","cto",3
"311","ctor",1
"312","cts",3
"313","ctthe",2
"314","ctto",1
"315","ctu",1
"316","cum",2
"317","cur",2
"318","curi",3
"319","cut",1
"320","cuti",1
"321","cy",6
"322","da",4
"323","dac",1
"324","dan",2
"325","dange",1
"326","dar",1
"327","das",6
"328","dat",1
"329","db",2
"330","dbe",5
"331","dc",5
"332","dco",2
"333","dd",4
"334","dde",1
"335","ddi",2
"336","dec",2
"337","deci",1
"338","ded",4
"339","dee",1
"340","def",4
"341","defe",3
"342","defi",1
"343","deg",1
"344","degre",1
"345","den",14
"346","dent",4
"347","dep",7
"348","depe",4
"349","der",1
"350","deral",3
"351","dere",4
"352","deri",3
"353","dert",1
"354","derthe",1
"355","des",2
"356","desi",1
"357","det",1
"358","df",7
