"","n4","Freq"
"1","a",2
"2","ab",29
"3","abl",6
"4","abli",6
"5","abo",3
"6","abs",4
"7","abu",1
"8","ac",3
"9","acc",1
"10","ace",6
"11","ach",4
"12","acha",2
"13","achm",2
"14","aci",4
"15","aco",6
"16","acri",5
"17","act",1
"18","acte",3
"19","acti",2
"20","ad",15
"21","ade",4
"22","adm",2
"23","ado",2
"24","af",4
"25","afe",2
"26","ag",19
"27","aga",10
"28","age",5
"29","agre",1
"30","agu",2
"31","ai",5
"32","ail",2
"33","aim",2
"34","ain",2
"35","aine",2
"36","aini",3
"37","ains",12
"38","ainst",10
"39","aint",2
"40","ais",1
"41","aj",3
"42","ajo",2
"43","ak",3
"44","ake",2
"45","al",7
"46","ala",5
"47","alan",3
"48","alb",1
"49","ald",3
"50","ale",6
"51","alf",4
"52","ali",13
"53","alin",6
"54","alit",5
"55","all",9
"56","alle",1
"57","alo",4
"58","alon",1
"59","als",9
"60","alt",13
"61","alu",1
"62","am",22
"63","ama",1
"64","ame",8
"65","ament",1
"66","amer",6
"67","ami",2
"68","amo",8
"69","amon",6
"70","amp",4
"71","ampl",2
"72","an",1
"73","ana",7
"74","anc",6
"75","ance",9
"76","anci",1
"77","and",29
"78","ande",4
"79","andi",3
"80","ane",4
"81","ang",9
"82","ange",1
"83","ani",6
"84","ano",8
"85","anot",1
"86","ans",6
"87","ant",4
"88","anta",4
"89","anti",2
"90","anu",2
"91","ap",10
"92","apa",1
"93","ape",2
"94","app",4
"95","appo",2
"96","ara",3
"97","arac",2
"98","aract",2
"99","arc",1
"100","ard",5
"101","are",16
"102","area",1
"103","arei",2
"104","aren",2
"105","ares",2
"106","aret",4
"107","arg",1
"108","ari",5
"109","arie",1
"110","arl",3
"111","arm",3
"112","arn",1
"113","aro",1
"114","arr",1
"115","ars",4
"116","art",1
"117","arti",16
"118","artic",1
"119","ary",5
"120","as",11
"121","asa",6
"122","asb",8
"123","asbe",8
"124","ase",3
"125","asi",6
"126","asing",1
"127","asit",3
"128","aso",1
"129","ass",6
"130","asse",3
"131","ast",14
"132","astate",1
"133","asth",10
"134","asu",7
"135","asur",1
"136","asw",3
"137","aswe",1
"138","at",1
"139","ata",12
"140","atb",2
"141","ate",5
"142","ated",8
"143","aten",1
"144","ater",2
"145","ath",2
"146","ati",9
"147","atin",3
"148","ation",15
"149","ationa",2
"150","atis",2
"151","atit",3
"152","ato",4
"153","aton",1
"154","ator",3
"155","ats",4
"156","att",6
"157","atte",1
"158","atth",15
"159","atu",10
"160","au",7
"161","aus",3
"162","ause",2
"163","aut",8
"164","auth",8
"165","av",3
"166","ave",3
"167","aver",5
"168","aves",3
"169","avi",2
"170","avo",3
"171","aw",2
"172","awo",2
"173","axqwtm",4
"174","ayb",11
"175","aye",2
"176","b",2
"177","ba",2
"178","babl",4
"179","bar",1
"180","bbosvb",6
"181","be",12
"182","bea",5
"183","bear",2
"184","beas",1
"185","bec",7
"186","becom",2
"187","bed",6
"188","bede",1
"189","bee",14
"190","bef",8
"191","bei",6
"192","bein",5
"193","bel",6
"194","bele",5
"195","bem",2
"196","ben",2
"197","bene",1
"198","ber",4
"199","bera",1
"200","bere",6
"201","bero",1
"202","bers",5
"203","bert",2
"204","bes",9
"205","besa",3
"206","bet",12
"207","bey",1
"208","bi",6
"209","bil",1
"210","bin",1
"211","bit",3
"212","bj",8
"213","bjecti",1
"214","bl",4
"215","ble",11
"216","blec",2
"217","blet",3
"218","blo",2
"219","bmgjbr",4
"220","bo",5
"221","bod",1
"222","bor",3
"223","bot",1
"224","both",1
"225","bou",1
"226","br",6
"227","bra",3
"228","bran",3
"229","brea",3
"230","bse",2
"231","bso",4
"232","bsol",4
"233","bst",3
"234","bsta",2
"235","bt",5
"236","bta",1
"237","bu",5
"238","but",5
"239","buti",1
"240","by",22
"241","bya",2
"242","byt",13
"243","byth",12
"244","byw",1
"245","ca",17
"246","cal",17
"247","can",12
"248","canc",2
"249","cang",1
"250","cann",4
"251","cap",4
"252","capa",3
"253","cas",13
"254","case",11
"255","casi",1
"256","cat",7
"257","cau",3
"258","caut",1
"259","cca",1
"260","ccas",1
"261","cce",1
"262","ccess",1
"263","cco",1
"264","ce",1
"265","cea",2
"266","ceand",2
"267","cebe",2
"268","ced",7
"269","cee",1
"270","cei",3
"271","ceo",18
"272","cep",3
"273","cer",2
"274","cern",1
"275","cert",2
"276","ces",1
"277","cess",8
"278","cessa",6
"279","cessi",3
"280","cet",3
"281","cg",1
"282","cgo",1
"283","ch",2
"284","cha",8
"285","chan",2
"286","char",3
"287","chas",1
"288","che",5
"289","ches",1
"290","chi",2
"291","chis",1
"292","chm",3
"293","cho",8
"294","chose",1
"295","cht",6
"296","ci",1
"297","cia",4
"298","cie",4
"299","cien",5
"300","cil",2
"301","cio",1
"302","cip",12
"303","cis",2
"304","cise",1
"305","cit",4
"306","citi",2
"307","cl",3
"308","cla",6
"309","clar",4
