"","n4","Freq"
"1","**",11
"2","**a",1
"3","**i",4
"4","**the",2
"5","**the*",2
"6","*a",10
"7","*a*",39
"8","*ab",5
"9","*ac",8
"10","*act",4
"11","*ad",12
"12","*ag",8
"13","*age",1
"14","*al",9
"15","*all",5
"16","*all*",3
"17","*als",3
"18","*am",9
"19","*ame",4
"20","*an",23
"21","*an*",8
"22","*anc",2
"23","*and",63
"24","*and*",37
"25","*ann",1
"26","*ans",1
"27","*ap",11
"28","*app",11
"29","*ar",7
"30","*are",11
"31","*art",2
"32","*arti",2
"33","*artic",2
"34","*as",23
"35","*as*",15
"36","*ass",4
"37","*at",10
"38","*at*",6
"39","*atte",1
"40","*au",6
"41","*aut",6
"42","*aw",1
"43","*b",14
"44","*be",10
"45","*be*",18
"46","*been*",11
"47","*bi",1
"48","*bo",6
"49","*c",53
"50","*ca",21
"51","*cal",2
"52","*can*",1
"53","*ce",4
"54","*cer",2
"55","*ch",6
"56","*ci",6
"57","*cl",1
"58","*co",38
"59","*con",21
"60","*cons",14
"61","*cri",1
"62","*d",47
"63","*da",6
"64","*de",17
"65","*den",4
"66","*des",2
"67","*di",17
"68","*do",4
"69","*e",31
"70","*ea",2
"71","*eac",2
"72","*ef",5
"73","*ei",1
"74","*el",4
"75","*ele",1
"76","*em",1
"77","*en",5
"78","*ent",1
"79","*enti",1
"80","*equ",1
"81","*er",2
"82","*es",3
"83","*est",3
"84","*ever",3
"85","*evi",1
"86","*ex",17
"87","*ext",4
"88","*ey",1
"89","*f",33
"90","*fa",4
"91","*fe",5
"92","*fi",11
"93","*fin",5
"94","*for",9
"95","*fore",3
"96","*fr",12
"97","*ful",2
"98","*g",14
"99","*ge",3
"100","*gen",2
"101","*gi",2
"102","*go",15
"103","*gre",4
"104","*h",66
"105","*ha",20
"106","*han",2
"107","*have*",10
"108","*he",17
"109","*he*",6
"110","*her*",9
"111","*hi",22
"112","*his*",16
"113","*ho",6
"114","*hou",1
"115","*i",38
"116","*if",3
"117","*ill",2
"118","*im",5
"119","*in",40
"120","*in*",22
"121","*inc",3
"122","*ind",7
"123","*ine",1
"124","*inst",5
"125","*int",7
"126","*inte",5
"127","*ir",1
"128","*is",23
"129","*is*",19
"130","*it",22
"131","*it*",16
"132","*j",16
"133","*je",2
"134","*k",2
"135","*ke",1
"136","*l",19
"137","*la",2
"138","*lan",1
"139","*lat",3
"140","*le",4
"141","*leg",13
"142","*les",4
"143","*li",5
"144","*lit",1
"145","*lo",3
"146","*ly",3
"147","*m",47
"148","*ma",11
"149","*me",8
"150","*men",2
"151","*mer",1
"152","*meri",1
"153","*mi",7
"154","*min",1
"155","*mo",16
"156","*mon",1
"157","*mu",2
"158","*n",22
"159","*na",3
"160","*nat",1
"161","*ne",10
"162","*no",30
"163","*not",18
"164","*not*",10
"165","*nu",4
"166","*nzvkk",2
"167","*o",7
"168","*ob",11
"169","*of",88
"170","*of*",23
"171","*of*a",8
"172","*on",17
"173","*on*",10
"174","*on*o",1
"175","*on*t",6
"176","*on*th",6
"177","*one",10
"178","*op",1
"179","*or",9
"180","*or*",4
"181","*ori",1
"182","*ot",8
"183","*oth",8
"184","*ou",7
"185","*ough",4
"186","*our",2
"187","*over",3
"188","*ow",1
"189","*p",43
"190","*pa",14
"191","*par",4
"192","*part",2
"193","*pe",8
"194","*pea",2
"195","*pec",1
"196","*per",5
"197","*peri",1
"198","*pl",6
"199","*pla",3
"200","*ple",1
"201","*po",16
"202","*point",2
"203","*pos",1
"204","*pre",10
"205","*pres",3
"206","*pri",5
"207","*pu",1
"208","*qu",2
"209","*que",2
"210","*r",58
"211","*ra",7
"212","*rat",6
"213","*rati",2
"214","*re",34
"215","*rea",6
"216","*rec",2
"217","*reme",7
"218","*ren",2
"219","*res",4
"220","*ro",3
"221","*rom",2
"222","*ru",1
"223","*s",14
"224","*sa",1
"225","*se",14
"226","*sen",4
"227","*sh",12
"228","*si",3
"229","*sing",4
"230","*sit",3
"231","*so",15
"232","*sol",4
"233","*st",11
"234","*sta",6
"235","*sti",3
"236","*str",3
"237","*su",27
"238","*t",25
"239","*ta",2
"240","*te",4
"241","*ten",1
"242","*th",92
"243","*that*",32
"244","*the",107
"245","*the*",6
"246","*the*p",23
"247","*the*s",11
"248","*ther",1
"249","*thi",12
"250","*this*",9
"251","*tho",1
"252","*ti",3
"253","*to",64
"254","*to*",7
"255","*tre",1
"256","*tri",3
"257","*tru",1
"258","*tu",3
"259","*tur",1
"260","*u",21
"261","*un",5
"262","*und",7
"263","*unde",7
"264","*up",1
"265","*us",5
"266","*us*",4
"267","*v",9
"268","*ve",4
"269","*ver",2
"270","*ves",1
"271","*vi",4
"272","*vo",1
"273","*w",51
"274","*war",2
"275","*we",7
"276","*wer",6
"277","*wh",28
"278","*who",5
"279","*wi",17
"280","*with*",8
"281","*wo",5
"282","*y",2
"283","*ye",2
"284","*ze",1
"285","a",5
"286","a*",4
"287","a*ma",1
"288","a*n",2
"289","a*s",6
"290","a*si",4
"291","a*t",4
"292","ab",9
"293","abl",8
"294","abli",3
"295","abo",2
"296","abs",1
"297","abu",1
"298","acc",2
"299","ace",4
"300","ach",2
"301","ach*",3
"302","aci",2
"303","aco",2
"304","acte",1
"305","acti",2
"306","ad",1
"307","ad*",4
"308","ad*be",1
"309","ade",1
"310","adfdge",5
"311","aeclhw",4
"312","af",2
"313","afe",1
"314","ag",3
"315","aga",2
"316","age",3
"317","agen",1
"318","agis",3
"319","agre",5
"320","agu",1
"321","ai",5
"322","aid",1
"323","ail",2
"324","ain",4
"325","ain*",4
"326","aine",6
"327","aini",1
"328","ains",3
"329","ainst",2
"330","aint",1
"331","ak",7
"332","ake",6
"333","al",8
"334","al*",5
"335","al*b",1
"336","al*t",2
"337","ala",2
"338","ali",2
"339","alit",2
"340","all",3
"341","alo",1
"342","als",4
"343","alt",2
"344","am",5
"345","ame",2
"346","ame*",1
"347","ament",1
"348","amer",3
"349","amo",4
"350","amon",4
"351","amp",1
"352","an",1
"353","an*",1
"354","an*a",5
"355","an*i",1
"356","an*o",2
"357","anc",1
"358","ance",3
"359","anci",2
"360","and",3
"361","and*",2
"362","andi",2
"363","ang",6
"364","ani",4
"365","ano",2
"366","anot",2
"367","ans",6
"368","ans*",6
"369","ant",3
"370","ante",2
"371","apa",2
"372","ape",2
"373","aper",2
"374","appe",1
"375","appo",7
"376","ar",1
"377","ar*",2
"378","ara",1
"379","arac",1
"380","aract",1
"381","arc",1
"382","ard",6
"383","are",4
"384","ari",1
"385","arm",2
"386","aro",2
"387","arr",3
"388","ars",3
"389","arti",2
"390","ary",9
"391","ary*",2
"392","as*a",3
"393","as*b",4
"394","as*be",4
"395","as*th",7
"396","as*w",3
"397","as*we",2
"398","ase",6
"399","ase*",5
"400","aso",3
"401","ast",2
"402","ast*",1
"403","asu",1
"404","asur",1
"405","at",1
"406","at*a",8
"407","at*i",8
"408","at*t",20
"409","at*th",19
"410","ata",1
"411","ate",6
"412","ate*",3
"413","ated*",5
"414","ater",1
"415","ates",5
"416","ath",8
"417","athe",7
"418","ati",14
"419","ation",13
"420","ative",3
"421","ative*",9
"422","att",1
"423","atu",6
"424","aus",1
"425","auth",6
"426","ave",11
"427","ax",2
"428","axi",2
"429","ay",1
"430","ay*",4
"431","ay*b",3
"432","ay*be",3
"433","ba",1
"434","babl",1
"435","be*a",4
"436","be*de",1
"437","be*m",1
"438","be*ma",1
"439","be*re",3
"440","be*s",4
"441","be*se",2
"442","bec",1
"443","becowz",2
"444","bee",13
"445","bef",1
"446","bei",2
"447","bel",2
"448","ber*",3
"449","bers",4
"450","bers*",4
"451","bert",2
"452","bes",2
"453","best",2
"454","bi",3
"455","bil",1
"456","bin",1
"457","bj",8
"458","bject",5
"459","bl",1
"460","ble",14
"461","ble*",14
"462","bm",1
"463","bod",2
"464","bor",1
"465","bot",2
"466","both",2
"467","bou",1
"468","bprmbc",2
"469","br",5
"470","bra",2
"471","bri",1
"472","bro",1
"473","bse",2
"474","bso",1
"475","bst",3
"476","bt",2
"477","bta",2
"478","btcgr*",1
"479","bu",10
"480","but",10
"481","bv",1
"482","bvi",1
"483","by",35
"484","by*",35
"485","by*a",5
"486","by*an",1
"487","by*o",1
"488","by*t",19
"489","by*w",1
"490","c",5
"491","c*",1
"492","c*esni",2
"493","ca*",3
"494","cac",1
"495","cal",3
"496","cal*",3
"497","can",4
"498","cand",1
"499","cann",2
"500","cap",3
"501","car",6
"502","cas",6
"503","cat",5
"504","cau",2
"505","caut",1
"506","cce",2
"507","ccess",2
"508","cco",1
"509","ccu",1
"510","ccur",1
"511","ce*",19
"512","ce*a",4
"513","ce*be",1
"514","ce*f",1
"515","ce*o",2
"516","ce*t",4
"517","cecowz",7
"518","ced",2
"519","ced*",2
"520","cede",1
"521","cee",5
"522","cei",1
"523","cep",3
"524","cer",2
"525","cert",4
"526","ces",2
"527","ces*",7
"528","cess",4
"529","ch*",1
"530","ch*a",1
"531","cha",5
"532","che",1
"533","chi",2
"534","chnubu",8
"535","cho",1
"536","ci",2
"537","cia",12
"538","cie",2
"539","cien",3
"540","cil",1
"541","cio",1
"542","cip",4
"543","cis",4
"544","cit",9
"545","citi",8
"546","clar",3
"547","cle",2
"548","cles",2
"549","clu",1
"550","com",7
"551","comm",3
"552","conven",1
"553","cor",2
"554","cordin",1
"555","cou",13
"556","coun",7
"557","cour",2
"558","cover",1
"559","cr",6
"560","cre",2
"561","cri",1
"562","crit",1
"563","ct*",12
"564","ct*to*",2
"565","cted*",3
"566","cter",1
"567","ctic",1
"568","ctive*",2
"569","cts*",2
"570","ctu",5
"571","cu",4
"572","cul",1
"573","cur",3
"574","curi",1
"575","cus",1
"576","cut",15
"577","cuti",15
"578","cy*",5
"579","d*",3
"580","d*a",3
"581","d*b",4
"582","d*be",1
"583","d*i",17
"584","d*in",9
"585","d*in*",7
"586","d*n",8
"587","d*not*",4
"588","d*o",3
"589","d*of*",3
"590","d*on",2
"591","d*s",9
"592","d*t",42
"593","d*th",28
"594","d*the*",12
"595","d*to*",12
"596","d*w",10
"597","d*wi",6
"598","dame",1
"599","dan",7
"600","dange",6
"601","dat",2
"602","dd",1
"603","de*",5
"604","dea",1
"605","dec",3
"606","ded",6
"607","ded*",6
"608","def",2
"609","deg",1
"610","del",7
"611","dem",1
"612","den",5
"613","dent",3
"614","dent*",2
"615","dep",14
"616","depar",13
"617","der",1
"618","der*",12
"619","der*t",1
"620","dere",1
"621","des",1
"622","dg",1
"623","dge",1
"624","di",1
"625","dic",1
"626","dici",9
"627","did",1
"628","dif",6
"629","din",4
"630","ding*",3
"631","dis",11
"632","dist",5
"633","div",5
"634","divi",5
"635","dm",5
"636","dmi",4
"637","dmin",2
"638","do",5
"639","do*",2
"640","do*the",2
"641","don",3
"642","dr",3
"643","dra",2
"644","dre",1
"645","dres",1
"646","ds",4
"647","dual",5
"648","duc",1
"649","dul",1
"650","dv",5
"651","dvi",3
"652","dvo",2
"653","dy*",11
"654","e",2
"655","e*",1
"656","e*a",6
"657","e*an",23
"658","e*and*",4
"659","e*ar",3
"660","e*b",4
"661","e*c",28
"662","e*co",14
"663","e*con",9
"664","e*d",8
"665","e*de",2
"666","e*e",28
"667","e*ex",18
"668","e*f",12
"669","e*for",4
"670","e*g",8
"671","e*ha",8
"672","e*i",19
"673","e*in",10
"674","e*l",22
"675","e*la",5
"676","e*le",16
"677","e*m",2
