"","n4","Freq"
"1","*",1
"2","**",6
"3","**b",1
"4","**i",1
"5","**the",2
"6","**the*",2
"7","*a",6
"8","*a*",34
"9","*ab",5
"10","*ac",8
"11","*act",2
"12","*ad",10
"13","*ag",6
"14","*al",12
"15","*all",3
"16","*all*",3
"17","*als",1
"18","*am",5
"19","*ame",2
"20","*an",22
"21","*an*",8
"22","*and",48
"23","*and*",25
"24","*ann",1
"25","*ap",8
"26","*app",7
"27","*ar",11
"28","*are",11
"29","*as",16
"30","*as*",12
"31","*ass",2
"32","*at",9
"33","*at*",3
"34","*atte",2
"35","*au",3
"36","*aut",2
"37","*b",10
"38","*be",15
"39","*be*",39
"40","*been*",4
"41","*bi",1
"42","*bl",1
"43","*bo",5
"44","*c",41
"45","*ca",15
"46","*can*",4
"47","*ce",1
"48","*cer",1
"49","*ch",6
"50","*ci",3
"51","*cl",1
"52","*cle",1
"53","*co",35
"54","*con",14
"55","*cons",5
"56","*cor",1
"57","*d",23
"58","*da",2
"59","*de",11
"60","*den",1
"61","*des",1
"62","*di",14
"63","*do",4
"64","*du",1
"65","*e",24
"66","*ea",3
"67","*eac",2
"68","*eas",1
"69","*ef",1
"70","*ei",1
"71","*el",1
"72","*ele",1
"73","*em",7
"74","*emb",3
"75","*en",7
"76","*enc",3
"77","*ent",2
"78","*enti",1
"79","*equ",2
"80","*er",1
"81","*es",3
"82","*est",2
"83","*ever",8
"84","*evi",2
"85","*ex",7
"86","*ext",4
"87","*f",28
"88","*fa",5
"89","*fe",24
"90","*fi",3
"91","*for",12
"92","*fore",1
"93","*fr",11
"94","*ful",1
"95","*g",11
"96","*ge",6
"97","*gen",6
"98","*go",42
"99","*gre",4
"100","*gu",1
"101","*h",30
"102","*ha",20
"103","*han",4
"104","*har",1
"105","*have*",8
"106","*he",2
"107","*hi",1
"108","*ho",3
"109","*i",35
"110","*if",4
"111","*im",6
"112","*in",32
"113","*in*",18
"114","*inc",2
"115","*ind",5
"116","*int",10
"117","*inte",7
"118","*is",6
"119","*is*",5
"120","*it",28
"121","*it*",24
"122","*j",2
"123","*je",1
"124","*jo",1
"125","*k",2
"126","*l",18
"127","*la",1
"128","*lar",1
"129","*lat",4
"130","*le",6
"131","*leg",7
"132","*les",3
"133","*li",8
"134","*lit",2
"135","*lo",8
"136","*m",40
"137","*ma",7
"138","*me",22
"139","*men",3
"140","*mi",10
"141","*mo",13
"142","*mu",8
"143","*n",15
"144","*na",8
"145","*nat",8
"146","*ne",5
"147","*no",21
"148","*not",18
"149","*not*",7
"150","*nu",5
"151","*o",9
"152","*ob",5
"153","*oc",2
"154","*of",105
"155","*of*",21
"156","*of*a",14
"157","*on",23
"158","*on*",24
"159","*on*o",1
"160","*on*t",19
"161","*on*th",19
"162","*one",9
"163","*op",8
"164","*or",7
"165","*or*",6
"166","*ot",7
"167","*oth",7
"168","*ou",1
"169","*over",3
"170","*ow",1
"171","*p",45
"172","*pa",20
"173","*par",16
"174","*part",16
"175","*pe",6
"176","*per",5
"177","*peri",2
"178","*pl",3
"179","*pla",3
"180","*po",14
"181","*point",1
"182","*pos",7
"183","*pre",15
"184","*pres",2
"185","*pu",8
"186","*r",41
"187","*ra",4
"188","*rat",3
"189","*re",22
"190","*rea",4
"191","*rec",1
"192","*red",1
"193","*ren",2
"194","*res",14
"195","*rest",1
"196","*ri",3
"197","*s",19
"198","*sa",1
"199","*sc",2
"200","*se",7
"201","*sen",1
"202","*sh",9
"203","*si",7
"204","*side",5
"205","*sing",1
"206","*so",7
"207","*spec",1
"208","*st",44
"209","*sta",42
"210","*stan",1
"211","*sti",2
"212","*su",27
"213","*t",19
"214","*ta",1
"215","*th",96
"216","*that*",27
"217","*the",117
"218","*the*",6
"219","*the*p",26
"220","*the*s",24
"221","*thi",8
"222","*this*",5
"223","*tho",7
"224","*thou",2
"225","*ti",1
"226","*to",71
"227","*to*",20
"228","*tra",2
"229","*tri",1
"230","*tru",1
"231","*ty",1
"232","*u",23
"233","*un",6
"234","*und",2
"235","*unde",1
"236","*up",1
"237","*us",4
"238","*us*",3
"239","*v",10
"240","*ve",3
"241","*ver",3
"242","*vi",6
"243","*vo",1
"244","*w",75
"245","*war",1
"246","*we",5
"247","*wer",2
"248","*wh",30
"249","*who",4
"250","*wi",41
"251","*with*",11
"252","*wo",29
"253","*y",3
"254","*ze",2
"255","a*b",4
"256","a*n",1
"257","a*s",5
"258","a*si",2
"259","a*t",2
"260","ab",5
"261","abl",8
"262","abli",2
"263","abs",1
"264","acc",4
"265","ace",2
"266","ach",6
"267","ach*",4
"268","acri",2
"269","acte",2
"270","ad",2
"271","ad*",1
"272","ade",2
"273","adfdge",1
"274","aeclhw",4
"275","af",4
"276","affi",1
"277","ag",2
"278","aga",5
"279","age",5
"280","agis",1
"281","ai",3
"282","aid",2
"283","ail",3
"284","ain",3
"285","ain*",3
"286","aine",2
"287","ains",4
"288","ainst",4
"289","aint",1
"290","ak",4
"291","ake",3
"292","al",3
"293","al*",9
"294","al*b",1
"295","al*t",4
"296","ala",2
"297","alar",2
"298","ali",1
"299","alit",1
"300","all",4
"301","all*",1
"302","alo",3
"303","alon",2
"304","als",3
"305","alt",1
"306","am",3
"307","amb",3
"308","ame",2
"309","ame*",2
"310","amer",2
"311","amo",3
"312","amon",1
"313","an",2
"314","an*",1
"315","an*a",4
"316","an*i",1
"317","an*o",3
"318","anc",1
"319","ance",6
"320","and",2
"321","and*",3
"322","andi",4
"323","ane",1
"324","ang",2
"325","ani",1
"326","ans",8
"327","ans*",8
"328","ant",2
"329","anta",7
"330","ape",2
"331","aper",2
"332","appe",4
"333","appo",2
"334","ar*",4
"335","arac",2
"336","aract",2
"337","ard",3
"338","are",3
"339","ari",1
"340","arm",10
"341","arr",8
"342","ars",2
"343","arti",10
"344","ary",7
"345","ary*",5
"346","as",2
"347","as*",1
"348","as*a",1
"349","as*b",1
"350","as*be",1
"351","as*th",6
"352","as*w",3
"353","as*we",1
"354","ase",5
"355","ase*",4
"356","asi",3
"357","aso",2
"358","ass",1
"359","ast",2
"360","ast*",2
"361","asu",5
"362","asur",5
"363","at",1
"364","at*a",4
"365","at*b",1
"366","at*i",5
"367","at*t",18
"368","at*th",18
"369","ate",4
"370","ate*",4
"371","ated*",4
"372","ater",1
"373","ates",14
"374","ath",5
"375","athe",4
"376","ati",5
"377","ation",8
"378","ative",2
"379","ative*",1
"380","att",6
"381","atu",5
"382","aus",2
"383","auth",2
"384","av",1
"385","ave",9
"386","avo",3
"387","ay",3
"388","ay*",11
"389","ay*b",4
"390","ay*be",3
"391","ba",3
"392","babl",1
"393","bar",2
"394","be",1
"395","be*a",6
"396","be*de",2
"397","be*le",1
"398","be*m",5
"399","be*ma",2
"400","be*re",2
"401","be*s",4
"402","be*un",2
"403","bea",2
"404","bee",4
"405","bei",1
"406","ber",1
"407","ber*",4
"408","bers",10
"409","bers*",10
"410","bert",1
"411","bes",3
"412","best",2
"413","bet",1
"414","bey",1
"415","bi",7
"416","bia",1
"417","bil",2
"418","bin",1
"419","bit",4
"420","biti",3
"421","bj",4
"422","bject",3
"423","ble",11
"424","ble*",11
"425","bli",1
"426","bm",1
"427","bno",1
"428","bo",1
"429","bod",1
"430","bor",1
"431","bot",4
"432","both",4
"433","bprmbc",3
"434","br",4
"435","bra",2
"436","brac",2
"437","bri",2
"438","brit",2
"439","bso",1
"440","bst",1
"441","bt",1
"442","btcgr*",4
"443","bu",11
"444","but",10
"445","by",18
"446","by*",18
"447","by*a",1
"448","by*t",9
"449","by*w",1
"450","c*",2
"451","ca",1
"452","ca*",1
"453","cal",9
"454","cal*",8
"455","can",5
"456","cand",1
"457","car",4
"458","cas",4
"459","cat",1
"460","cau",2
"461","cca",2
"462","ccas",2
"463","cce",2
"464","ccess",2
"465","cco",3
"466","ccu",1
"467","ce*",19
"468","ce*a",4
"469","ce*f",2
"470","ce*o",3
"471","ce*t",5
"472","cecowz",3
"473","ced",4
"474","ced*",4
"475","cede",1
"476","cee",3
"477","cert",2
"478","ces",4
"479","ces*",6
"480","cess",3
"481","ch*a",4
"482","cha",2
"483","che",4
"484","chem",2
"485","chi",2
"486","chnubu",23
"487","cho",2
"488","chose",2
"489","ci",1
"490","cien",5
"491","cil",1
"492","cin",1
"493","cio",1
"494","cip",1
"495","cir",1
"496","cis",1
"497","cit",3
"498","citi",2
"499","clea",1
"500","clu",1
"501","co",2
"502","cocgr*",2
"503","col",2
"504","coll",2
"505","com",9
"506","comm",5
"507","cong",2
"508","cor",2
"509","cordin",2
"510","cou",14
"511","coun",8
"512","cour",1
"513","cr",4
"514","cre",1
"515","cro",2
"516","ct",5
"517","ct*",6
"518","cte",2
"519","cted*",3
"520","cter",2
"521","cti",1
"522","ctive*",2
"523","cts*",6
"524","ctu",1
"525","cu",1
"526","cul",2
"527","cum",2
"528","cut",2
"529","cuti",1
"530","cy*",3
"531","d*",3
"532","d*a",5
"533","d*b",1
"534","d*i",15
"535","d*in",7
"536","d*in*",6
"537","d*n",6
"538","d*not*",6
"539","d*o",6
"540","d*of*",5
"541","d*on",4
"542","d*s",8
"543","d*t",32
"544","d*th",18
"545","d*the*",14
"546","d*to*",12
"547","d*w",8
"548","d*wi",4
"549","dan",2
"550","dange",2
"551","dd",2
"552","dde",1
"553","ddi",1
"554","de*",14
"555","dec",1
"556","ded",4
"557","ded*",4
"558","dee",1
"559","def",4
"560","deg",1
"561","del",1
"562","den",7
"563","dent",2
"564","dent*",2
"565","dep",5
"566","der*",2
"567","der*t",1
"568","deral*",20
"569","dg",3
"570","dge",2
"571","dia",2
"572","did",1
"573","dif",2
"574","din",5
"575","ding*",4
"576","dio",1
"577","dir",1
"578","dire",1
"579","dis",12
"580","dist",2
"581","distr",1
"582","dit",2
"583","diti",1
"584","div",3
"585","divi",3
"586","dl",2
"587","dm",2
"588","dmi",2
"589","do",2
"590","do*",1
"591","dou",1
"592","dr",5
"593","dre",4
"594","ds",5
"595","dtcgr*",1
"596","du",1
"597","dual",3
"598","duc",5
"599","due",2
"600","dv",5
"601","dva",5
"602","dy*",3
"603","e",1
"604","e*",2
"605","e*a",9
"606","e*an",13
"607","e*and*",6
"608","e*ar",2
"609","e*b",5
"610","e*be",3
"611","e*c",24
"612","e*co",14
"613","e*con",8
"614","e*cons",1
"615","e*d",17
"616","e*de",1
"617","e*e",17
"618","e*ex",5
"619","e*f",5
"620","e*for",4
"621","e*g",11
"622","e*ha",2
"623","e*i",17
"624","e*in",13
"625","e*l",21
"626","e*la",6
"627","e*le",8
"628","e*m",4
"629","e*n",3
"630","e*o",24
"631","e*of",20
"632","e*of*",14
"633","e*of*a",1
"634","e*or",4
"635","e*or*",4
"636","e*p",8
"637","e*pe",14
"638","e*re",3
"639","e*s",9
"640","e*sa",4
"641","e*se",1
"642","e*t",36
"643","e*th",40
"644","e*the*",24
"645","e*to*",11
"646","e*un",4
"647","e*wh",3
"648","ea",5
"649","each",2
"650","ead",5
"651","ead*",2
"652","eal",4
"653","eal*",3
"654","ean",5
"655","ear",7
"656","eat",3
"657","eat*",4
"658","eate",3
"659","eates",1
"660","eati",1
"661","eb",1
"662","eced",1
"663","eces",3
"664","eci",2
"665","ecte",1
"666","ecti",4
"667","ed",17
"668","ed*",23
"669","ed*a",10
"670","ed*b",12
"671","ed*o",7
"672","ed*s",3
"673","eder",20
"674","ee",2
"675","ee*",2
"676","eecowz",1
"677","eed",5
"678","eedi",2
"679","eel",1
"680","eem",1
"681","een",5
"682","een*",1
"683","efe",3
"684","eff",1
"685","effe",1
"686","efl",1
"687","eft",1
"688","ega",1
"689","egi",7
"690","egis",6
"691","egre",1
"692","egu",2
"693","ehe",3
"694","ehen",3
"695","ei",1
"696","eign",1
"697","ein",1
"698","eing*",1
"699","eir",19
"700","eit",2
"701","eith",1
"702","ejudic",2
"703","el",1
"704","eli",1
"705","ell*",2
"706","ely*",5
"707","em",1
"708","em*",3
"709","ema",1
"710","ember",10
"711","eme",3
"712","emp",5
"713","empl",3
"714","en",3
"715","en*",3
"716","enc",7
"717","ence",7
"718","end",8
"719","end*",3
"720","endi",2
"721","ene",2
"722","ener",5
"723","enl",2
"724","ens",4
"725","ensi",4
"726","ent",2
"727","ent*",1
"728","enta",3
"729","enter",1
"730","enti",2
"731","eop",15
"732","eor",1
"733","epa",3
"734","epar",1
"735","epe",6
"736","epen",5
"737","epo",2
"738","epr",3
"739","epre",3
"740","epres",3
"741","epu",1
"742","equa",2
"743","eque",2
"744","er",2
"745","er*",4
"746","er*o",3
"747","er*of*",1
"748","er*t",8
"749","era",1
"750","erat",4
"751","ere",2
"752","ere*",2
"753","eren",1
"754","eres",5
"755","erest",5
"756","eri",2
"757","eric",4
"758","erm",1
"759","ero",3
"760","erou",2
"761","ers",5
"762","ers*",7
"763","erta",1
"764","erti",1
"765","ery*",8
"766","es",5
"767","es*",35
"768","es*a",5
"769","es*be",1
"770","es*o",14
"771","es*of*",9
"772","ese*",5
"773","esen",5
"774","esi",5
"775","eside",2
"776","eso",3
"777","esp",6
"778","ess",8
"779","ess*",8
"780","essi",6
"781","est",1
"782","est*",8
"783","esta",2
"784","estra",1
"785","esu",1
"786","et",3
"787","et*",6
"788","ethe",2
"789","ether",2
"790","ether*",2
"791","etra",1
"792","eu",2
"793","eur",2
"794","ev",17
"795","eva",2
"796","eve",14
"797","even",1
"798","event",1
"799","evi",1
"800","evide",1
"801","ew",7
"802","ew*",3
"803","exi",2
"804","ey*",11
"805","ey*a",1
"806","ey*w",5
"807","f",2
"808","f*",1
"809","f*a",3
"810","f*am",3
"811","f*an",2
"812","f*b",2
"813","f*be",1
"814","f*c",4
"815","f*con",2
"816","f*e",4
"817","f*for",1
"818","f*i",5
"819","f*in",1
"820","f*ma",2
"821","f*me",2
"822","f*o",2
"823","f*of",1
"824","f*p",2
"825","f*re",4
"826","f*s",4
"827","f*t",64
"828","f*th",63
"829","f*the",60
"830","fa",3
"831","fac",1
"832","fai",1
"833","fal",3
"834","fall",2
"835","far",4
"836","far*",3
"837","fav",3
"838","fec",3
"839","fect",3
"840","fed",20
"841","fede",20
"842","fee",1
"843","fen",1
"844","fer",1
"845","fere",1
"846","ff",5
"847","ffe",3
"848","ffi",13
"849","fgjgjq",1
"850","fi",2
"851","fic",2
"852","fice",6
"853","fici",5
"854","ficul",2
"855","fide",2
"856","fif",1
"857","fin",1
"858","fir",2
"859","fl",2
"860","fla",1
"861","fle",1
"862","flu",1
"863","fo",21
"864","fodgjq",7
"865","for",2
"866","for*",6
"867","fr",2
"868","fra",1
"869","fre",2
"870","frequ",1
"871","fri",1
"872","fro",8
"873","ft",3
"874","fte",2
"875","ften",2
"876","fth",1
"877","fu",5
"878","ful",2
"879","fus",1
"880","fuwfjq",19
"881","fzegjq",15
"882","g*a",3
"883","g*ar",2
"884","g*o",1
"885","g*the*",2
"886","g*to*",4
"887","ga",3
"888","gai",4
"889","gain",4
"890","gan",1
"891","gat",4
"892","gd",1
"893","ge",2
"894","ge*",7
"895","gene",5
"896","ger",4
"897","ges",1
"898","get",1
"899","gg",3
"900","ggre",1
"901","gh*",1
"902","gi",2
"903","gin",1
"904","gist",1
"905","gl",1
"906","gle",1
"907","gle*",1
"908","gn",1
"909","gn*",1
"910","gni",1
"911","gov",41
"912","gove",41
"913","gover",41
"914","gr",10
"915","gra",1
"916","gran",1
"917","grea",4
"918","great",4
"919","gres",2
"920","gress",2
"921","gro",1
"922","gs",2
"923","gua",1
"924","gul",2
"925","h",5
"926","h*a",3
"927","h*an",1
"928","h*as*",1
"929","h*e",1
"930","h*o",2
"931","h*t",25
"932","h*the",11
"933","h*the*",15
"934","had",1
"935","hal",1
"936","han*",9
"937","han*a",2
"938","hand",4
"939","hap",3
"940","happ",3
"941","happe",2
"942","har",2
"943","hara",2
"944","has",3
"945","has*",3
"946","hat",27
"947","hav",9
"948","hdxshw",4
"949","he",2
"950","he*a",12
"951","he*ar",1
"952","he*b",2
"953","he*de",2
"954","he*f",24
"955","he*for",2
"956","he*i",5
"957","he*in",5
"958","he*m",25
