"","n4","Freq"
"1","*",1
"2","**",10
"3","**b",1
"4","**i",2
"5","**the",4
"6","**the*",4
"7","*a",10
"8","*a*",33
"9","*ab",4
"10","*ac",6
"11","*act",1
"12","*ad",12
"13","*ag",6
"14","*al",13
"15","*all",7
"16","*all*",7
"17","*als",1
"18","*am",5
"19","*ame",3
"20","*an",38
"21","*an*",10
"22","*an*o",1
"23","*anc",1
"24","*and",71
"25","*and*",49
"26","*ann",1
"27","*ap",6
"28","*app",6
"29","*ar",2
"30","*are",7
"31","*ari",1
"32","*art",3
"33","*arti",3
"34","*artic",3
"35","*as",24
"36","*as*",16
"37","*ass",5
"38","*at",3
"39","*at*",2
"40","*atte",1
"41","*au",3
"42","*aut",3
"43","*aw",1
"44","*b",7
"45","*be",6
"46","*be*",23
"47","*been*",13
"48","*bl",1
"49","*bo",9
"50","*c",63
"51","*ca",13
"52","*cal",2
"53","*can*",3
"54","*ch",6
"55","*ci",7
"56","*cl",3
"57","*cla",2
"58","*cle",1
"59","*co",56
"60","*con",26
"61","*cons",11
"62","*cor",2
"63","*cri",4
"64","*d",23
"65","*da",1
"66","*de",10
"67","*des",1
"68","*di",10
"69","*do",3
"70","*du",3
"71","*e",31
"72","*ef",5
"73","*el",2
"74","*ele",2
"75","*em",4
"76","*emb",2
"77","*en",6
"78","*ent",1
"79","*enti",1
"80","*equ",1
"81","*er",2
"82","*es",6
"83","*ess",2
"84","*esse",2
"85","*est",4
"86","*ever",6
"87","*ex",18
"88","*ext",1
"89","*f",40
"90","*fa",3
"91","*fe",6
"92","*fi",6
"93","*fin",3
"94","*for",24
"95","*fore",5
"96","*fr",12
"97","*ful",1
"98","*g",12
"99","*ge",5
"100","*gen",5
"101","*gi",3
"102","*go",11
"103","*gre",5
"104","*h",60
"105","*ha",36
"106","*have*",19
"107","*he",4
"108","*he*",1
"109","*hi",5
"110","*his*",3
"111","*ho",5
"112","*i",35
"113","*if",8
"114","*ill",1
"115","*im",7
"116","*in",35
"117","*in*",25
"118","*inc",2
"119","*ind",4
"120","*ine",1
"121","*inst",6
"122","*int",8
"123","*inte",5
"124","*ir",3
"125","*is",18
"126","*is*",16
"127","*it",30
"128","*it*",26
"129","*j",7
"130","*k",1
"131","*ke",1
"132","*l",15
"133","*la",2
"134","*lat",3
"135","*lati",1
"136","*le",7
"137","*leg",1
"138","*les",4
"139","*li",10
"140","*lit",2
"141","*lo",1
"142","*m",39
"143","*ma",6
"144","*me",9
"145","*mer",1
"146","*mi",10
"147","*min",6
"148","*mo",7
"149","*mu",3
"150","*n",20
"151","*na",5
"152","*nat",5
"153","*ne",10
"154","*no",25
"155","*not",12
"156","*not*",6
"157","*nu",2
"158","*o",5
"159","*ob",11
"160","*oc",2
"161","*of",92
"162","*of*",18
"163","*of*a",9
"164","*ol",2
"165","*on",13
"166","*on*",5
"167","*on*t",3
"168","*on*th",3
"169","*one",8
"170","*op",3
"171","*oper",1
"172","*or",5
"173","*or*",2
"174","*ori",1
"175","*ot",3
"176","*oth",3
"177","*ou",11
"178","*ough",6
"179","*our",1
"180","*ow",1
"181","*p",46
"182","*pa",6
"183","*par",3
"184","*part",3
"185","*pe",2
"186","*pec",1
"187","*per",2
"188","*pl",10
"189","*pla",10
"190","*po",21
"191","*point",3
"192","*pos",1
"193","*pre",7
"194","*pri",7
"195","*pu",8
"196","*r",49
"197","*ra",1
"198","*re",30
"199","*rea",3
"200","*rec",13
"201","*ren",2
"202","*res",5
"203","*ri",4
"204","*ru",1
"205","*s",15
"206","*sa",3
"207","*sc",1
"208","*se",14
"209","*sen",5
"210","*sh",6
"211","*si",4
"212","*sing",2
"213","*so",14
"214","*sol",1
"215","*st",24
"216","*sta",20
"217","*sti",2
"218","*str",1
"219","*su",23
"220","*t",32
"221","*ta",3
"222","*te",4
"223","*ten",2
"224","*ter",2
"225","*th",117
"226","*that*",38
"227","*the",108
"228","*the*",9
"229","*the*p",23
"230","*the*s",15
"231","*ther",3
"232","*thi",19
"233","*this*",15
"234","*tho",6
"235","*thou",1
"236","*ti",1
"237","*to",75
"238","*to*",21
"239","*tra",3
"240","*tre",3
"241","*tri",2
"242","*tru",1
