"","n4","Freq"
"1","*",6
"2","**",17
"3","**a",2
"4","**i",3
"5","**the",6
"6","**the*",6
"7","*a",6
"8","*a*",28
"9","*ab",1
"10","*ac",7
"11","*act",5
"12","*ad",11
"13","*ag",6
"14","*age",1
"15","*al",17
"16","*all",8
"17","*all*",8
"18","*als",7
"19","*am",3
"20","*an",24
"21","*an*",7
"22","*an*o",2
"23","*and",55
"24","*and*",24
"25","*ann",3
"26","*ap",23
"27","*app",21
"28","*ar",14
"29","*are",21
"30","*ari",1
"31","*art",2
"32","*arti",1
"33","*artic",1
"34","*as",20
"35","*as*",18
"36","*ass",1
"37","*at",6
"38","*at*",3
"39","*atte",3
"40","*au",6
"41","*aut",6
"42","*av",1
"43","*aw",1
"44","*b",13
"45","*be",8
"46","*be*",14
"47","*been*",8
"48","*bi",1
"49","*bl",3
"50","*ble",3
"51","*bo",7
"52","*c",57
"53","*ca",20
"54","*can*",9
"55","*ce",5
"56","*cer",2
"57","*ch",7
"58","*ci",1
"59","*cl",2
"60","*cle",2
"61","*co",35
"62","*con",23
"63","*cons",14
"64","*cor",3
"65","*cri",1
"66","*d",30
"67","*da",1
"68","*de",22
"69","*di",8
"70","*do",4
"71","*e",33
"72","*ea",4
"73","*eac",4
"74","*ef",1
"75","*ei",3
"76","*el",4
"77","*ele",4
"78","*em",1
"79","*en",7
"80","*ende",1
"81","*ent",4
"82","*enti",4
"83","*equ",1
"84","*er",1
"85","*es",2
"86","*est",2
"87","*ever",3
"88","*ex",27
"89","*ey",2
"90","*f",23
"91","*fa",2
"92","*fi",2
"93","*fin",1
"94","*for",12
"95","*fore",1
"96","*fr",13
"97","*ful",2
"98","*g",8
"99","*gi",2
"100","*go",6
"101","*gre",3
"102","*gu",1
"103","*h",60
"104","*ha",17
"105","*han",2
"106","*have*",11
"107","*he",15
"108","*he*",10
"109","*her*",1
"110","*hi",16
"111","*his*",10
"112","*ho",3
"113","*hou",1
"114","*i",42
"115","*ide",1
"116","*if",5
"117","*ill",1
"118","*im",13
"119","*in",30
"120","*in*",31
"121","*ind",2
"122","*ine",1
"123","*inst",2
"124","*int",2
"125","*inte",1
"126","*is",32
"127","*is*",31
"128","*it",21
"129","*it*",13
"130","*j",43
"131","*je",1
"132","*jo",4
"133","*k",3
"134","*ke",2
"135","*l",23
"136","*la",4
"137","*lat",2
"138","*le",7
"139","*leg",45
"140","*les",2
"141","*li",9
"142","*lo",1
"143","*m",43
"144","*ma",9
"145","*me",23
"146","*mer",1
"147","*meri",1
"148","*mi",8
"149","*mo",14
"150","*mon",6
"151","*mu",1
"152","*n",15
"153","*na",2
"154","*nat",2
"155","*ne",9
"156","*no",22
"157","*not",9
"158","*not*",7
"159","*nu",1
"160","*nzvkk",13
"161","*o",21
"162","*ob",2
"163","*of",116
"164","*of*",22
"165","*of*a",10
"166","*on",19
"167","*on*",16
"168","*on*an",1
"169","*on*t",11
"170","*on*th",11
"171","*one",12
"172","*op",1
"173","*or",15
"174","*or*",7
"175","*ot",8
"176","*oth",8
"177","*ou",2
"178","*ough",2
"179","*over",3
"180","*ow",2
"181","*p",32
"182","*pa",12
"183","*par",10
"184","*part",8
"185","*pe",5
"186","*pea",4
"187","*per",6
"188","*pl",3
"189","*pla",2
"190","*ple",1
"191","*po",35
"192","*point",4
"193","*pos",4
"194","*pre",13
"195","*pres",5
"196","*pri",7
"197","*pu",2
"198","*qu",2
"199","*r",19
"200","*re",8
"201","*rea",2
"202","*rec",2
"203","*res",3
"204","*ru",2
"205","*s",11
"206","*sa",2
"207","*sc",1
"208","*se",8
"209","*sen",5
"210","*sh",6
"211","*si",2
"212","*sing",2
"213","*so",8
"214","*sol",2
"215","*st",9
"216","*sta",8
"217","*stan",1
"218","*sti",1
"219","*su",18
"220","*t",28
"221","*te",2
"222","*ter",2
"223","*th",92
"224","*that*",13
"225","*the",97
"226","*the*",11
"227","*the*p",13
"228","*the*s",29
"229","*ther",3
"230","*thi",19
"231","*this*",9
"232","*tho",10
"233","*thou",9
"234","*ti",2
"235","*to",38
"236","*to*",9
"237","*tre",1
"238","*tri",4
"239","*tru",1
"240","*ty",2
"241","*u",10
"242","*un",2
"243","*und",2
"244","*unde",2
"245","*us",3
"246","*us*",2
"247","*v",14
"248","*ve",2
"249","*ver",2
"250","*vi",7
"251","*vo",5
"252","*w",53
"253","*we",8
"254","*wer",5
"255","*wh",25
"256","*who",5
"257","*wi",9
"258","*with*",7
"259","*wo",6
"260","*y",3
"261","*ye",2
"262","a*b",1
"263","a*n",2
"264","a*s",3
"265","a*si",2
"266","a*t",4
"267","ab",5
"268","abl",4
"269","abli",2
"270","abs",1
"271","ac",2
"272","acc",2
"273","ace",5
"274","ach",1
"275","ach*",4
"276","act",2
"277","acte",1
"278","acti",1
"279","ad*",3
"280","ad*be",1
"281","adfdge",10
"282","ado",1
"283","aeclhw",2
"284","ag",1
"285","aga",5
"286","age",1
"287","agen",1
"288","agis",9
"289","ai",1
"290","aid",1
"291","ain",3
"292","ain*",9
"293","aine",2
"294","ains",1
"295","ak",4
"296","ake",3
"297","al",7
"298","al*",5
"299","al*b",1
"300","al*t",1
"301","ali",4
"302","all",2
"303","alo",1
"304","alon",1
"305","als",3
"306","alu",1
"307","am",5
"308","ame",2
"309","ament",3
"310","amo",2
"311","amon",1
"312","amp",2
"313","ampl",1
"314","an*",1
"315","an*a",1
"316","an*i",1
"317","an*o",1
"318","anc",1
"319","ance",3
"320","and",3
"321","and*",1
"322","andi",1
"323","ang",1
"324","ani",1
"325","ano",4
"326","anot",4
"327","ans",1
"328","ans*",1
"329","ap",1
"330","app",1
"331","appe",7
"332","appo",15
"333","ar*",2
"334","ara",2
"335","arac",1
"336","aract",1
"337","arc",1
"338","ard",3
"339","are",2
"340","ari",2
"341","ars",3
"342","art",1
