"","n4","Freq"
"1","*",7
"2","**",17
"3","**i",2
"4","**the",6
"5","**the*",5
"6","*a",20
"7","*a*",59
"8","*ab",3
"9","*ac",12
"10","*act",4
"11","*ad",13
"12","*ag",10
"13","*age",2
"14","*al",16
"15","*all",10
"16","*all*",10
"17","*am",10
"18","*ame",1
"19","*an",48
"20","*an*",20
"21","*an*o",4
"22","*and",70
"23","*and*",42
"24","*ans",3
"25","*ap",11
"26","*app",10
"27","*ar",3
"28","*are",8
"29","*art",2
"30","*arti",2
"31","*artic",2
"32","*as",25
"33","*as*",22
"34","*ass",1
"35","*at",15
"36","*at*",12
"37","*atte",3
"38","*au",1
"39","*av",2
"40","*aw",1
"41","*b",16
"42","*be",15
"43","*be*",38
"44","*been*",11
"45","*bi",1
"46","*bl",2
"47","*bo",5
"48","*c",70
"49","*ca",19
"50","*can*",4
"51","*ce",6
"52","*cer",1
"53","*ch",1
"54","*ci",10
"55","*cl",6
"56","*cla",6
"57","*co",60
"58","*con",33
"59","*cons",9
"60","*cor",2
"61","*cri",1
"62","*cu",1
"63","*d",67
"64","*da",1
"65","*de",20
"66","*den",1
"67","*der",1
"68","*des",5
"69","*di",50
"70","*do",6
"71","*du",3
"72","*e",40
"73","*ea",9
"74","*eac",5
"75","*eas",2
"76","*ef",4
"77","*ei",3
"78","*em",3
"79","*emb",2
"80","*en",21
"81","*ende",3
"82","*ent",5
"83","*enti",2
"84","*equ",5
"85","*es",3
"86","*est",1
"87","*ever",2
"88","*evi",2
"89","*ex",17
"90","*ext",5
"91","*ey",1
"92","*f",53
"93","*fa",3
"94","*fe",8
"95","*fi",4
"96","*fin",1
"97","*for",25
"98","*fore",3
"99","*fr",22
"100","*ful",2
"101","*g",17
"102","*ge",3
"103","*gen",3
"104","*gi",1
"105","*go",7
"106","*gre",7
"107","*h",71
"108","*ha",38
"109","*han",1
"110","*har",1
"111","*have*",28
"112","*he",12
"113","*he*",1
"114","*her*",6
"115","*hi",2
"116","*ho",7
"117","*hou",1
"118","*i",61
"119","*if",11
"120","*ill",2
"121","*im",12
"122","*in",57
"123","*in*",35
"124","*inc",7
"125","*ind",10
"126","*inst",2
"127","*int",19
"128","*inte",15
"129","*is",16
"130","*is*",15
"131","*it",27
"132","*it*",21
"133","*j",15
"134","*je",6
"135","*jo",1
"136","*k",7
"137","*ke",2
"138","*l",30
"139","*la",9
"140","*lan",5
"141","*lar",1
"142","*lat",3
"143","*le",9
"144","*leg",1
"145","*les",2
"146","*li",9
"147","*lit",2
"148","*lo",7
"149","*m",43
"150","*ma",12
"151","*me",9
"152","*men",3
"153","*mi",6
"154","*mo",15
"155","*mon",4
"156","*mu",3
"157","*n",27
"158","*na",20
"159","*nat",18
"160","*ne",24
"161","*no",24
"162","*not",16
"163","*not*",9
"164","*nu",2
"165","*o",9
"166","*ob",7
"167","*oc",5
"168","*of",153
"169","*of*",23
"170","*of*a",15
"171","*on",15
"172","*on*",13
"173","*on*o",1
"174","*on*t",9
"175","*on*th",9
"176","*one",5
"177","*op",10
"178","*or",9
"179","*or*",4
"180","*ori",1
"181","*ot",18
"182","*oth",18
"183","*ou",15
"184","*our",10
"185","*over",2
"186","*ow",5
"187","*p",64
"188","*pa",25
"189","*par",16
"190","*part",16
"191","*pe",12
"192","*pea",4
"193","*pec",1
"194","*per",8
"195","*pl",2
"196","*pla",2
"197","*po",17
"198","*point",2
"199","*pos",4
"200","*pre",13
"201","*pres",4
"202","*pri",7
"203","*pu",7
"204","*qu",6
"205","*que",4
"206","*r",76
"207","*ra",2
"208","*rat",2
"209","*re",31
"210","*rea",9
"211","*rec",2
"212","*reme",1
"213","*ren",1
"214","*res",10
"215","*rest",3
"216","*ri",8
"217","*ro",4
"218","*rom",2
"219","*ru",6
"220","*s",30
"221","*sa",5
"222","*sc",2
"223","*se",16
"224","*sen",1
"225","*sh",14
"226","*si",9
"227","*side",2
"228","*sit",4
"229","*so",23
"230","*sol",1
"231","*st",47
"232","*sta",42
"233","*sti",4
"234","*str",3
"235","*su",25
"236","*t",34
"237","*ta",3
"238","*te",11
"239","*ten",2
"240","*ter",8
"241","*th",113
"242","*that*",29
"243","*the",121
"244","*the*",14
"245","*the*p",21
"246","*the*s",23
"247","*ther",11
"248","*thi",25
"249","*this*",20
"250","*tho",12
"251","*thou",1
"252","*ti",13
"253","*to",95
"254","*to*",25
"255","*tra",8
"256","*tre",1
"257","*tri",4
"258","*tru",1
"259","*tu",1
"260","*tur",1
"261","*u",44
"262","*un",9
"263","*und",7
"264","*unde",5
"265","*up",12
"266","*ur",1
"267","*us",8
"268","*us*",6
"269","*v",14
"270","*va",3
"271","*ve",4
"272","*ver",3
"273","*vi",6
"274","*vo",1
"275","*w",112
"276","*war",14
"277","*we",31
"278","*wer",11
"279","*wh",38
"280","*who",5
"281","*wi",21
"282","*with*",12
"283","*wo",49
"284","*y",6
"285","*ye",1
"286","*ze",1
"287","a",2
"288","a*",3
"289","a*b",1
"290","a*n",1
"291","a*s",4
"292","a*t",1
"293","ab",11
"294","abl",11
"295","abli",1
"296","abo",1
"297","ac",2
"298","acc",5
"299","ace",7
"300","ach",2
"301","ach*",5
"302","aci",4
"303","act",2
"304","acte",2
"305","acti",6
"306","ad",3
"307","ad*",9
"308","ade",3
"309","ado",2
"310","aeclhw",1
"311","af",7
"312","affi",2
"313","ag",15
"314","aga",3
"315","age",18
"316","agre",3
"317","agu",2
"318","ai",5
"319","aid",4
"320","ail",1
"321","aim",6
"322","ain",6
"323","ain*",4
"324","aine",4
"325","aini",1
"326","ains",2
"327","ainst",2
"328","aint",3
"329","ak",6
"330","ake",4
"331","al",8
"332","al*",10
"333","ala",1
"334","alar",1
"335","ali",5
"336","alit",3
"337","all",6
"338","alo",3
"339","alon",1
"340","als",3
"341","alt",2
"342","am",6
"343","amb",2
"344","ame",2
"345","ame*",2
"346","amer",1
"347","amo",7
"348","amon",4
"349","amp",4
"350","ampl",2
"351","an",2
"352","an*",2
"353","an*a",6
"354","an*i",3
"355","an*o",1
"356","anc",6
"357","ance",16
"358","and",11
"359","andi",1
"360","ang",2
"361","ani",5
"362","ann",1
"363","ano",1
"364","anot",1
"365","ans",1
"366","ans*",1
"367","ant",9
"368","anta",6
"369","ante",3
"370","anti",3
"371","apa",1
"372","ape",1
"373","appe",4
"374","appo",4
"375","ar",1
"376","ar*",4
"377","ara",1
"378","arac",1
"379","aract",1
"380","arc",3
"381","ard",4
"382","are",2
"383","ari",2
"384","arie",1
"385","arm",3
"386","aro",1
"387","arr",2
"388","ars",8
"389","art",4
"390","arti",8
"391","ary",5
"392","ary*",6
"393","as",3
"394","as*a",3
"395","as*b",5
"396","as*be",5
"397","as*th",8
"398","as*w",2
"399","as*we",2
"400","ase",3
"401","ase*",2
"402","asi",8
"403","aso",2
"404","ass",2
"405","assa",3
"406","ast",5
"407","ast*",3
"408","asu",1
"409","asur",1
"410","at*a",7
"411","at*b",1
"412","at*i",2
"413","at*t",12
"414","at*th",11
"415","ate",4
"416","ate*",6
"417","ated*",6
"418","ater",1
"419","ater*",1
"420","ates",33
"421","ath",2
"422","athe",1
"423","ati",15
"424","ation",22
"425","ative",1
"426","ative*",2
"427","att",4
"428","atte",1
"429","atu",7
"430","au",2
"431","aus",10
"432","av",6
"433","ave",32
"434","ave*",3
"435","avi",2
"436","avo",6
"437","aw",1
"438","aw*",1
"439","ax",5
"440","axe",2
"441","axi",2
"442","ay",10
"443","ay*",5
"444","ay*b",1
"445","ay*be",1
"446","b",1
"447","ba",3
"448","babl",1
"449","be",2
"450","be*",1
"451","be*a",11
"452","be*de",1
"453","be*re",3
"454","be*s",5
"455","be*sa",1
"456","be*se",1
"457","bea",1
"458","bec",4
"459","becowz",1
"460","bee",11
"461","bef",1
"462","bei",3
"463","bel",2
"464","ben",5
"465","bene",4
"466","ber*",1
"467","bers",1
"468","bers*",1
"469","bet",11
"470","bey",2
"471","bi",7
"472","bil",1
"473","bit",7
"474","biti",2
"475","bj",6
"476","bject",3
"477","bl",1
"478","ble",16
"479","ble*",16
"480","bm",5
"481","bo",9
"482","bod",1
"483","bor",9
"484","bou",4
"485","bprmbc",3
"486","br",9
"487","bra",4
"488","brac",1
"489","bran",3
"490","bri",3
"491","brit",2
"492","bro",2
"493","bse",2
"494","bt",8
"495","bta",1
"496","btcgr*",5
"497","bu",8
"498","but",2
"499","by",24
"500","by*",24
"501","by*a",3
"502","by*an",1
"503","by*t",8
"504","by*w",1
"505","c*",9
"506","ca",3
"507","ca*",1
"508","cal",3
"509","cal*",3
"510","can",6
"511","cap",2
"512","car",6
"513","cat",2
"514","cau",8
"515","cca",5
"516","ccas",5
"517","cco",3
"518","ccu",1
"519","ce*",34
"520","ce*a",2
"521","ce*in",5
"522","ce*o",10
"523","ce*t",6
"524","cecowz",2
"525","ced",4
"526","ced*",4
"527","cee",1
"528","cei",2
"529","cep",1
"530","cern",1
"531","cert",1
"532","ces",6
"533","ces*",16
"534","cess",4
"535","ch*a",1
"536","cha",2
"537","che",1
"538","ches",1
"539","chi",1
"540","chnubu",3
"541","ci",3
"542","cia",6
"543","cie",4
"544","cien",2
"545","cin",2
"546","cip",6
"547","cir",3
"548","cis",3
"549","cit",10
"550","citi",7
"551","cl",3
"552","clar",1
"553","cle",2
"554","cles",1
"555","clu",3
"556","co",3
"557","cocgr*",2
"558","coin",1
"559","col",2
"560","coll",1
"561","com",25
"562","comm",15
"563","con",3
"564","cong",1
"565","cor",2
"566","cou",9
"567","coun",3
"568","cour",4
"569","cover",1
"570","cr",9
"571","cra",1
"572","cre",6
"573","cri",1
"574","cro",2
"575","ct",7
"576","ct*",16
"577","ct*to*",3
"578","cted*",4
"579","cter",1
"580","cti",6
"581","ctic",9
"582","ctive*",4
"583","cto",1
"584","cts*",2
"585","ctu",3
"586","cul",1
"587","cum",5
"588","cus",4
"589","cust",2
"590","cut",6
"591","cy*",13
"592","d*",5
"593","d*a",10
"594","d*b",3
"595","d*i",24
"596","d*in",17
"597","d*in*",15
"598","d*n",13
"599","d*not*",2
"600","d*o",7
"601","d*of*",5
