"","n4","Freq"
"1","*",7
"2","**",14
"3","**a",6
"4","**b",1
"5","**i",1
"6","**the",1
"7","**the*",1
"8","*a",11
"9","*a*",52
"10","*ab",13
"11","*ac",3
"12","*act",1
"13","*ad",12
"14","*ag",8
"15","*al",22
"16","*all",15
"17","*all*",11
"18","*am",5
"19","*an",33
"20","*an*",23
"21","*and",76
"22","*and*",49
"23","*ans",3
"24","*ap",8
"25","*app",5
"26","*ar",15
"27","*are",14
"28","*art",10
"29","*arti",10
"30","*artic",10
"31","*as",28
"32","*as*",23
"33","*ass",3
"34","*at",10
"35","*at*",7
"36","*atte",2
"37","*au",13
"38","*aut",13
"39","*b",14
"40","*be",23
"41","*be*",51
"42","*been*",8
"43","*bi",1
"44","*bo",3
"45","*c",67
"46","*ca",23
"47","*cal",1
"48","*can*",2
"49","*ce",2
"50","*cer",2
"51","*ch",1
"52","*cl",14
"53","*cla",12
"54","*cle",2
"55","*co",55
"56","*con",37
"57","*cons",11
"58","*d",46
"59","*da",6
"60","*de",13
"61","*des",3
"62","*di",22
"63","*do",5
"64","*du",11
"65","*e",60
"66","*ea",2
"67","*eac",1
"68","*eas",1
"69","*ef",3
"70","*ei",1
"71","*el",2
"72","*em",2
"73","*en",15
"74","*enc",5
"75","*ent",7
"76","*enti",5
"77","*equ",3
"78","*er",1
"79","*es",3
"80","*ess",2
"81","*esse",2
"82","*est",1
"83","*ever",5
"84","*evi",5
"85","*ex",43
"86","*ext",10
"87","*f",38
"88","*fa",6
"89","*fe",7
"90","*fi",7
"91","*fin",2
"92","*for",13
"93","*fore",1
"94","*fr",16
"95","*ful",4
"96","*g",16
"97","*ge",10
"98","*gen",6
"99","*gi",2
"100","*go",23
"101","*gre",1
"102","*h",34
"103","*ha",16
"104","*han",1
"105","*have*",14
"106","*he",6
"107","*ho",4
"108","*i",82
"109","*if",9
"110","*ill",1
"111","*im",29
"112","*in",81
"113","*in*",48
"114","*ina",1
"115","*inc",2
"116","*ind",10
"117","*ine",1
"118","*inst",3
"119","*int",15
"120","*inte",6
"121","*ir",2
"122","*is",34
"123","*is*",32
"124","*it",60
"125","*it*",46
"126","*j",7
"127","*je",1
"128","*k",6
"129","*l",32
"130","*la",12
"131","*lan",1
"132","*lat",5
"133","*le",6
"134","*leg",4
"135","*les",2
"136","*li",10
"137","*lo",3
"138","*m",63
"139","*ma",12
"140","*me",18
"141","*men",7
"142","*mer",2
"143","*mi",15
"144","*min",3
"145","*mo",15
"146","*mon",2
"147","*mu",9
"148","*n",22
"149","*na",21
"150","*nat",21
"151","*ne",14
"152","*no",32
"153","*not",22
"154","*not*",9
"155","*o",11
"156","*ob",14
"157","*oc",2
"158","*of",131
"159","*of*",32
"160","*of*a",11
"161","*on",17
"162","*on*",18
"163","*on*t",7
"164","*on*th",7
"165","*one",5
"166","*op",5
"167","*oper",2
"168","*or",16
"169","*or*",9
"170","*ori",2
"171","*ot",11
"172","*oth",11
"173","*ou",12
"174","*ough",7
"175","*our",4
"176","*over",3
"177","*ow",6
"178","*p",65
"179","*pa",13
"180","*par",10
"181","*part",9
"182","*pe",5
"183","*pea",1
"184","*per",6
"185","*pl",9
"186","*pla",8
"187","*ple",1
"188","*po",45
"189","*point",2
"190","*pos",9
"191","*pre",9
"192","*pres",2
"193","*pri",2
"194","*pu",9
"195","*qu",6
"196","*que",2
"197","*r",60
"198","*ra",5
"199","*rat",1
"200","*re",33
"201","*rea",8
"202","*rec",1
"203","*ren",1
"204","*res",16
"205","*rest",7
"206","*ri",4
"207","*ru",3
"208","*s",23
"209","*sa",2
"210","*sc",6
"211","*se",12
"212","*sen",6
"213","*sh",13
"214","*si",6
"215","*side",3
"216","*sit",1
"217","*so",13
"218","*sol",1
"219","*spec",1
"220","*st",40
"221","*sta",38
"222","*sti",1
"223","*str",2
"224","*su",29
"225","*t",33
"226","*ta",23
"227","*te",3
"228","*ten",1
"229","*ter",2
"230","*th",115
"231","*that*",52
"232","*the",124
"233","*the*",11
"234","*the*p",22
"235","*the*s",39
"236","*ther",11
"237","*thi",30
"238","*this*",22
"239","*tho",13
"240","*thou",4
"241","*ti",5
"242","*to",123
"243","*to*",29
"244","*tra",2
"245","*tru",5
"246","*tu",2
"247","*tur",2
"248","*u",72
"249","*un",10
"250","*und",5
"251","*unde",4
"252","*up",15
"253","*us",8
"254","*v",8
"255","*va",2
"256","*ve",2
"257","*ver",1
"258","*ves",1
"259","*vi",4
"260","*w",81
"261","*we",9
"262","*wer",2
"263","*wh",43
"264","*who",1
"265","*wi",22
"266","*with*",11
"267","*wo",29
"268","*y",4
"269","*ye",3
"270","*ze",1
"271","a",3
"272","a*b",1
"273","a*n",5
"274","a*s",5
"275","a*si",1
"276","a*t",1
"277","ab",10
"278","abl",5
"279","abli",1
"280","abo",3
"281","abs",7
"282","ac",1
"283","acc",1
"284","ace",3
"285","ach",3
"286","ach*",4
"287","aci",1
"288","acte",1
"289","acti",1
"290","ad",2
"291","ad*",2
"292","ade",1
"293","adfdge",9
"294","ado",2
"295","aeclhw",4
"296","af",5
"297","afe",2
"298","affi",3
"299","ag",1
"300","aga",6
"301","age",1
"302","agre",2
"303","agu",1
"304","ai",4
"305","aid",5
"306","ail",2
"307","aim",2
"308","ain",7
"309","ain*",8
"310","aini",1
"311","ains",7
"312","ainst",6
"313","aint",2
"314","ais",1
"315","ak",6
"316","ake",4
"317","al",2
"318","al*",22
"319","al*t",2
"320","ali",5
"321","all",3
"322","all*",1
"323","alo",2
"324","als",1
"325","alt",4
"326","amo",4
"327","amon",2
"328","an",1
"329","an*",3
"330","an*a",6
"331","an*i",7
"332","an*o",2
"333","anc",5
"334","ance",10
"335","and",2
"336","and*",2
"337","andi",1
"338","ang",8
"339","ange",1
"340","ani",2
"341","ano",5
"342","anot",5
"343","ans",5
"344","ans*",5
"345","ant",9
"346","anta",2
"347","ante",5
"348","anti",2
"349","apa",2
"350","appe",3
"351","ar",1
"352","ar*",4
"353","ard",5
"354","are",2
"355","arie",1
"356","arm",1
"357","arr",4
"358","ars",1
"359","art",1
"360","arti",7
"361","ary",8
"362","ary*",3
"363","as",3
"364","as*",1
"365","as*a",2
"366","as*b",1
"367","as*be",1
"368","as*th",12
"369","ase",10
"370","ase*",6
"371","asi",3
"372","aso",6
"373","ass",2
"374","ass*",2
"375","ast",5
"376","ast*",4
"377","asu",2
"378","asur",1
"379","at",13
"380","at*",2
"381","at*a",12
"382","at*i",10
"383","at*t",20
"384","at*th",20
"385","ate",3
"386","ate*",2
"387","ated*",6
"388","ater",1
"389","ater*",1
"390","ates",21
"391","ath",3
"392","athe",2
"393","ati",23
"394","ation",31
"395","ative",1
"396","ato",1
"397","att",4
"398","atte",2
"399","atu",11
"400","au",11
"401","aus",15
"402","auth",13
"403","av",2
"404","ave",17
"405","ave*",2
"406","aw*",1
"407","ax",23
"408","axe",7
"409","axi",1
"410","ay",10
"411","ay*",13
"412","ay*b",6
"413","ay*be",4
"414","b",1
"415","ba",3
"416","babl",2
"417","bar",1
"418","be*",1
"419","be*a",11
"420","be*de",2
"421","be*le",2
"422","be*m",3
"423","be*ma",1
"424","be*re",2
"425","be*s",5
"426","be*sa",1
"427","be*un",2
"428","bea",1
"429","bec",7
"430","becowz",2
"431","bee",8
"432","bef",1
"433","bei",1
"434","bel",1
"435","bers",2
"436","bers*",2
"437","bert",1
"438","bet",3
"439","bey",1
"440","bi",8
"441","bia",2
"442","bil",4
"443","bit",3
"444","bj",13
"445","bject",8
"446","ble",19
"447","ble*",18
"448","bo",2
"449","bod",1
"450","bor",3
"451","bot",1
"452","both",1
"453","bou",2
"454","bprmbc",4
"455","br",5
"456","bra",1
"457","bran",1
"458","bri",4
"459","bse",2
"460","bso",4
"461","bst",6
"462","bsta",3
"463","bt",2
"464","btcgr*",3
"465","bu",15
"466","but",15
"467","bv",2
"468","bvi",2
"469","by",18
"470","by*",16
"471","by*a",4
"472","by*an",3
"473","by*t",7
"474","by*w",2
"475","c*",3
"476","c*go",1
"477","cac",1
"478","cal",5
"479","cal*",5
"480","can",5
"481","cann",3
"482","cap",3
"483","car",5
"484","cas",11
"485","cat",4
"486","cau",6
"487","caut",1
"488","cca",2
"489","ccas",2
"490","cce",1
"491","ccess",1
"492","cco",1
"493","ce*",28
"494","ce*a",8
"495","ce*in",2
"496","ce*o",6
"497","ce*t",4
"498","cecowz",1
"499","ced",1
"500","ced*",1
"501","cep",7
"502","cer",1
"503","cern",1
"504","cert",2
"505","ces",4
"506","ces*",9
"507","cess",14
"508","ch*a",1
"509","cha",2
"510","chan",1
"511","chnubu",11
"512","ci",5
"513","cia",1
"514","cie",8
"515","cien",3
"516","cin",1
"517","cip",2
"518","cis",8
"519","cit",1
"520","citi",1
"521","cl",13
"522","clar",3
"523","cle",10
"524","clea",2
"525","cles",3
"526","clu",18
"527","co",4
"528","col",2
"529","coll",2
"530","com",16
"531","comm",7
"532","con",2
"533","cong",5
"534","conven",2
"535","cor",1
"536","cou",8
"537","coun",1
"538","cour",1
"539","cr",1
"540","cro",3
"541","ct",9
"542","ct*",18
"543","ct*to*",3
"544","cted*",1
"545","cti",15
"546","ctic",1
"547","ctive*",2
"548","cto",5
"549","cts*",5
"550","ctu",3
"551","cu",4
"552","cul",1
"553","cur",4
"554","curi",6
"555","cut",3
"556","cuti",3
"557","cy*",6
"558","d*",7
"559","d*a",2
"560","d*b",2
"561","d*i",26
"562","d*in",17
"563","d*in*",15
"564","d*n",9
"565","d*not*",8
"566","d*o",8
"567","d*of*",4
"568","d*on",6
"569","d*s",4
"570","d*t",49
"571","d*th",27
"572","d*the*",12
"573","d*to*",19
"574","d*w",15
"575","d*wi",8
"576","dan",6
"577","dange",6
"578","dat",2
"579","dd",1
"580","ddi",1
"581","de",1
"582","de*",9
"583","dec",3
"584","ded",10
"585","ded*",8
"586","dee",1
"587","def",3
"588","deg",5
"589","del",5
"590","dele",2
"591","dem",1
"592","den",9
"593","dent",6
"594","dent*",5
"595","dep",4
"596","der",1
"597","der*",4
"598","der*t",1
"599","deral*",7
"600","dere",1
"601","des",2
"602","dg",4
"603","dge",4
"604","di",3
"605","dia",1
"606","dic",3
"607","did",2
"608","dif",5
"609","din",7
"610","ding*",6
"611","dir",3
"612","dire",3
"613","dis",10
"614","dist",3
"615","distr",1
"616","dit",2
"617","diti",1
"618","div",4
"619","divi",4
"620","dl",1
"621","dm",8
"622","dmi",8
"623","dmin",4
"624","do*",1
"625","dome",1
"626","dop",1
"627","dou",1
"628","ds",7
"629","dtcgr*",5
"630","du",2
"631","dual",2
"632","duc",8
"633","due",1
"634","dul",1
"635","dut",10
"636","duti",9
"637","dv",3
"638","dva",1
"639","dver",1
"640","dy*",1
"641","e*",1
"642","e*a",13
"643","e*an",15
"644","e*and*",7
"645","e*ar",6
"646","e*b",7
"647","e*be",2
"648","e*c",36
"649","e*co",29
"650","e*con",20
"651","e*cons",2
"652","e*d",19
"653","e*de",5
"654","e*e",21
"655","e*ex",14
"656","e*f",11
"657","e*for",1
"658","e*g",7
"659","e*ha",5
"660","e*i",32
"661","e*in",11
"662","e*l",24
"663","e*la",14
"664","e*le",2
"665","e*m",3
"666","e*n",8
"667","e*o",17
"668","e*of",32
"669","e*of*",14
"670","e*of*a",5
"671","e*or",3
"672","e*or*",3
"673","e*p",15
"674","e*pe",8
