"","n4","Freq"
"1","*",10
"2","**",21
"3","**a",4
"4","**b",1
"5","**i",6
"6","**the",7
"7","**the*",7
"8","*a",9
"9","*a*",56
"10","*ab",3
"11","*ac",13
"12","*act",3
"13","*ad",15
"14","*ag",8
"15","*age",3
"16","*al",22
"17","*all",14
"18","*all*",13
"19","*am",12
"20","*ame",1
"21","*an",38
"22","*an*",17
"23","*an*o",3
"24","*and",83
"25","*and*",54
"26","*ann",1
"27","*ans",2
"28","*ap",9
"29","*app",7
"30","*ar",15
"31","*are",28
"32","*art",2
"33","*arti",1
"34","*as",28
"35","*as*",22
"36","*ass",2
"37","*at",22
"38","*at*",12
"39","*atte",4
"40","*au",1
"41","*aut",1
"42","*av",5
"43","*aw",1
"44","*b",8
"45","*be",13
"46","*be*",34
"47","*been*",9
"48","*bi",4
"49","*bl",2
"50","*bo",3
"51","*c",77
"52","*ca",20
"53","*cal",1
"54","*can*",4
"55","*ce",4
"56","*cer",3
"57","*ch",7
"58","*ci",5
"59","*cl",5
"60","*cla",4
"61","*cle",1
"62","*co",57
"63","*con",34
"64","*cons",15
"65","*cri",1
"66","*cu",4
"67","*d",63
"68","*da",5
"69","*de",24
"70","*des",14
"71","*di",27
"72","*do",13
"73","*du",2
"74","*e",37
"75","*ea",3
"76","*eac",3
"77","*ef",2
"78","*ei",6
"79","*el",2
"80","*ele",2
"81","*em",5
"82","*en",17
"83","*enc",1
"84","*ende",1
"85","*ent",5
"86","*enti",1
"87","*equ",5
"88","*er",2
"89","*es",4
"90","*ess",1
"91","*esse",1
"92","*est",3
"93","*ever",5
"94","*evi",4
"95","*ex",11
"96","*ext",3
"97","*ey",1
"98","*f",59
"99","*fa",14
"100","*fe",9
"101","*fi",3
"102","*for",26
"103","*fore",4
"104","*fr",23
"105","*ful",1
"106","*g",25
"107","*ge",10
"108","*gen",9
"109","*gi",3
"110","*go",16
"111","*gre",7
"112","*gu",2
"113","*h",80
"114","*ha",36
"115","*han",2
"116","*har",1
"117","*have*",24
"118","*he",12
"119","*he*",3
"120","*hi",6
"121","*his*",3
"122","*ho",12
"123","*i",73
"124","*ide",1
"125","*if",8
"126","*ill",3
