"","n4","Freq"
"1","ab",16
"2","abl",6
"3","abli",1
"4","abs",2
"5","acc",1
"6","ace",7
"7","ach",2
"8","acha",1
"9","achm",1
"10","aci",2
"11","aco",6
"12","acri",1
"13","acte",3
"14","acti",4
"15","ad",11
"16","ade",2
"17","adm",3
"18","ado",2
"19","af",9
"20","afe",2
"21","aft",1
"22","ag",14
"23","aga",4
"24","age",6
"25","agis",2
"26","agu",2
"27","ai",6
"28","aid",2
"29","ail",2
"30","aim",2
"31","ain",2
"32","aine",3
"33","ains",4
"34","ainst",4
"35","ais",1
"36","ak",5
"37","ake",1
"38","al",9
"39","ala",8
"40","alar",1
"41","alb",1
"42","ald",6
"43","ale",5
"44","ali",4
"45","alit",1
"46","all",9
"47","alo",1
"48","als",5
"49","alt",7
"50","alu",2
"51","am",9
"52","ama",1
"53","amb",1
"54","ame",2
"55","ament",1
"56","amer",1
"57","ami",1
"58","amo",4
"59","amon",3
"60","an",6
"61","ana",7
"62","anc",14
"63","ance",15
"64","and",26
"65","ande",2
"66","andi",7
"67","ane",5
"68","ang",2
"69","ani",5
"70","ann",1
"71","ano",5
"72","ans",1
"73","ant",6
"74","anta",3
"75","anti",2
"76","ap",8
"77","apa",1
"78","ape",1
"79","app",3
"80","appo",1
"81","apre",1
"82","ara",1
"83","arac",2
"84","aract",2
"85","arc",4
"86","ard",1
"87","are",21
"88","area",1
"89","arei",1
"90","aren",1
"91","ares",2
"92","aret",3
"93","arg",2
"94","ari",1
"95","arie",1
"96","arl",2
"97","arm",4
"98","aro",1
"99","arr",4
"100","ars",3
"101","arti",5
"102","arto",5
"103","ary",2
"104","as",7
"105","asa",5
"106","asb",4
"107","asbe",3
"108","ase",3
"109","asi",5
"110","asing",1
"111","asit",2
"112","aso",2
"113","ass",5
"114","assa",1
"115","asse",3
"116","assi",2
"117","ast",9
"118","astate",2
"119","asth",1
"120","asu",4
"121","asur",3
"122","asw",2
"123","aswe",2
"124","at",3
"125","ata",8
"126","atan",2
"127","atb",1
"128","ate",2
"129","ated",3
"130","aten",1
"131","ater",2
"132","ath",3
"133","athe",1
"134","atho",1
"135","ati",14
"136","atin",4
"137","ation",25
"138","atis",1
"139","atit",1
"140","ato",1
"141","ats",3
"142","atso",2
"143","att",4
"144","atte",1
"145","atth",10
"146","atu",3
"147","au",6
"148","aus",2
"149","ause",1
"150","aut",6
"151","auth",6
"152","av",2
"153","aven",3
"154","aver",1
"155","avi",5
"156","aw",1
"157","ax",1
"158","axi",1
"159","axqwtm",2
"160","ayb",3
"161","ays",1
"162","b",2
"163","ba",4
"164","bbosvb",1
"165","be",6
"166","bea",6
"167","beas",1
"168","bec",5
"169","becom",1
"170","bed",7
"171","bede",2
"172","bee",4
"173","bef",5
"174","bei",2
"175","bein",2
"176","bel",2
"177","bem",1
"178","ben",2
"179","bene",1
"180","bere",2
"181","bers",2
"182","bes",2
"183","besa",1
"184","bet",3
"185","bi",4
"186","bil",2
"187","bin",1
"188","bj",7
"189","bl",4
"190","ble",9
"191","blet",1
"192","bli",1
"193","bmgjbr",2
"194","bo",4
"195","bod",2
"196","bor",2
"197","br",10
"198","brea",3
"199","bri",4
"200","bro",3
"201","bse",5
"202","bst",4
"203","bsta",2
"204","bt",2
"205","bu",9
"206","but",8
"207","buti",2
"208","by",23
"209","bya",2
"210","byan",1
"211","byt",13
"212","byth",13
"213","byw",1
"214","c",1
"215","ca",15
"216","cac",1
"217","cal",4
"218","can",9
"219","canc",2
"220","cang",1
"221","cann",1
"222","cap",2
"223","capa",1
"224","car",4
"225","cat",3
"226","cau",1
"227","cc",2
"228","cce",1
"229","ccess",1
"230","cco",2
"231","ce",1
"232","cea",7
"233","ceand",4
"234","cebe",2
