"","n4","Freq"
"1","a",2
"2","ab",21
"3","abl",11
"4","abli",1
"5","abo",2
"6","ac",3
"7","acc",5
"8","ace",6
"9","aci",10
"10","aco",5
"11","act",1
"12","acti",4
"13","ad",13
"14","ade",5
"15","adm",4
"16","ado",1
"17","af",13
"18","afe",7
"19","aft",1
"20","ag",21
"21","aga",5
"22","age",5
"23","agre",4
"24","agu",2
"25","ai",1
"26","ail",1
"27","ains",4
"28","ainst",3
"29","aint",3
"30","aj",1
"31","ak",5
"32","ake",5
"33","al",7
"34","ala",2
"35","alan",1
"36","ald",2
"37","ale",2
"38","alf",2
"39","ali",2
"40","alin",1
"41","alit",1
"42","all",8
"43","alle",3
"44","als",7
"45","alt",2
"46","alu",2
"47","am",7
"48","ama",2
"49","amb",1
"50","amer",2
"51","amo",1
"52","amp",1
"53","ampl",1
"54","an",4
"55","ana",6
"56","anc",4
"57","ance",11
"58","and",18
"59","ande",3
"60","andi",4
"61","ane",6
"62","ang",4
"63","ange",1
"64","ani",5
"65","ann",1
"66","ano",9
"67","anot",4
"68","ans",2
"69","ant",3
"70","anta",2
"71","anti",1
"72","ap",8
"73","ape",2
"74","apower",1
"75","app",3
"76","ara",2
"77","arc",1
"78","ard",2
"79","are",13
"80","arei",1
"81","aren",1
"82","aret",2
"83","arg",4
"84","ari",2
"85","arl",2
"86","arm",2
"87","arr",4
"88","art",1
"89","arti",4
"90","artic",1
"91","arto",3
"92","ary",1
"93","as",9
"94","asb",6
"95","asbe",6
"96","ase",3
"97","asi",3
"98","asing",1
"99","asit",1
"100","aso",6
"101","ass",5
"102","assa",1
"103","asse",1
"104","assi",1
"105","ast",9
"106","astate",2
"107","asth",4
"108","asu",6
"109","asur",4
"110","asw",2
"111","aswe",2
"112","at",8
"113","ata",8
"114","atb",1
"115","ate",4
"116","ated",8
"117","aten",2
"118","ater",3
"119","ath",4
"120","athe",2
"121","ati",13
"122","atin",2
"123","ation",20
"124","ationa",1
"125","atis",1
"126","ative",1
"127","ato",6
"128","aton",2
"129","ats",2
"130","att",6
"131","atte",4
"132","atth",9
"133","atu",4
"134","au",1
"135","aus",2
"136","ause",2
"137","aut",1
"138","auth",1
"139","av",9
"140","ave",4
"141","aven",1
"142","aver",2
"143","aves",1
"144","avi",3
"145","avo",4
"146","aw",2
"147","awo",1
"148","ax",3
"149","axe",1
"150","axqwtm",1
"151","ayb",4
"152","ays",1
"153","b",3
"154","ba",4
"155","babl",1
"156","bar",1
"157","be",9
"158","bea",9
"159","bear",1
"160","beas",2
"161","bec",2
"162","becom",1
"163","bed",3
"164","bee",10
"165","bef",3
"166","bei",6
"167","bein",5
"168","bel",3
"169","bele",1
"170","bem",3
"171","bema",2
"172","ben",5
"173","bene",2
"174","ber",1
"175","bera",1
"176","bere",1
"177","bero",2
"178","bert",1
"179","bes",6
"180","besa",1
"181","beso",1
"182","bet",7
"183","beun",1
"184","bey",2
"185","bi",6
"186","bil",2
"187","bin",2
"188","bit",2
"189","biti",1
"190","bj",9
"191","bjecti",2
"192","bl",2
"193","ble",14
"194","blec",1
"195","blet",8
"196","bmgjbr",4
"197","bo",5
"198","bor",3
"199","bot",2
"200","both",2
"201","bou",2
"202","br",5
"203","bri",4
"204","brit",4
"205","bro",1
"206","bst",1
"207","bsta",1
"208","bt",2
"209","bta",1
"210","bu",8
"211","but",7
"212","buti",2
"213","bv",2
"214","bvi",2
"215","by",13
"216","bya",6
"217","byan",2
"218","byt",2
"219","byth",1
"220","byw",1
"221","c",1
"222","ca",10
"223","cal",3
"224","can",7
"225","cand",1
"226","cann",4
"227","cap",2
"228","capa",1
"229","car",2
"230","cas",1
"231","case",1
"232","casi",1
"233","cat",7
"234","cau",2
"235","cca",1
"236","ccas",1
"237","cce",2
"238","ccess",1
"239","cco",3
"240","ce",1
"241","cea",4
"242","ceand",2
"243","cebe",2
"244","ced",2
"245","cede",1
"246","cee",2
"247","cef",2
"248","cei",5
"249","cent",2
"250","ceo",2
"251","cer",4
"252","cern",1
"253","cert",3
"254","ces",4
"255","cess",5
"256","cessa",3
"257","cessi",3
"258","cet",5
"259","cg",1
"260","cgo",1
"261","ch",3
"262","cha",5
"263","chan",3
"264","chas",2
"265","che",1
"266","chi",1
"267","chis",1
"268","cho",5
"269","cht",4
"270","ci",8
"271","cia",1
"272","cie",6
"273","cien",2
"274","cil",2
"275","cio",2
"276","cip",4
"277","cir",3
"278","circ",3
"279","cis",3
"280","cise",3
"281","cit",5
"282","citi",4
"283","cl",4
"284","cla",1
"285","clas",1
"286","cle",6
"287","clea",2
"288","cles",2
"289","clu",2
"290","co",27
"291","coin",1
"292","col",2
"293","coll",2
"294","com",16
"295","con",32
"296","conc",2
"297","cons",7
"298","consi",9
"299","cont",4
"300","conven",1
"301","cop",1
"302","cor",2
"303","cordin",2
"304","cou",6
"305","coun",4
"306","cour",2
"307","cover",1
"308","cr",2
"309","cre",2
"310","cri",1
"311","crit",1
"312","cta",1
"313","cted",4
"314","cti",1
"315","ctic",2
"316","ctive",1
"317","cto",4
"318","cts",3
"319","ctthe",2
"320","ctto",1
"321","ctu",3
"322","cul",1
"323","cum",1
"324","cur",2
"325","curi",2
"326","cy",10
"327","d",1
"328","da",5
"329","dan",5
"330","dange",3
"331","dar",1
"332","das",2
"333","dat",7
"334","db",3
"335","dbe",15
"336","dc",14
"337","dco",11
"338","dd",4
"339","ddi",3
"340","dea",6
"341","ded",9
"342","dee",2
"343","def",1
"344","defe",1
"345","deg",3
"346","degre",2
"347","dem",2
"348","demo",1
"349","den",6
"350","dent",3
"351","dep",2
"352","depar",1
"353","depart",1
"354","depe",1
"355","dequa",1
"356","deral",1
"357","dere",1
"358","dert",5
"359","derthe",2
"360","des",4
"361","dest",2
"362","det",6
"363","df",5
"364","dfor",1
"365","dfr",2
"366","dg",2
"367","dh",6
"368","dha",5
"369","dhe",1
"370","di",2
"371","dici",2
"372","dif",10
"373","din",1
"374","dina",3
"375","dint",6
"376","dio",1
"377","dir",4
"378","dire",4
"379","dis",12
"380","disco",1
"381","dist",4
"382","distr",2
"383","dit",5
"384","diti",4
"385","div",5
"386","divi",5
"387","dl",2
"388","dle",1
"389","dm",2
"390","dmi",4
"391","dmin",1
"392","dn",1
"393","dne",1
"394","do",10
"395","dof",6
"396","dom",1
"397","don",2
"398","dop",1
"399","dothe",1
"400","dou",1
"401","dp",6
"402","dr",5
"403","dra",2
"404","dre",3
"405","ds",8
"406","dsa",1
"407","dsi",2
"408","dst",5
"409","dsta",2
"410","dstate",2
"411","dt",31
"412","dth",14
"413","dtha",2
"414","dthe",8
"415","dther",1
"416","dto",16
"417","du",2
"418","dual",2
"419","duc",3
"420","dut",3
"421","duti",2
"422","dv",4
"423","dva",1
"424","dver",1
"425","dw",11
"426","dwe",3
"427","dwi",4
"428","dwith",2
"429","dy",2
"430","ea",14
"431","eac",5
"432","each",6
"433","eal",5
"434","ealo",2
"435","ean",15
"436","eand",9
"437","eap",2
"438","eapp",1
"439","ear",3
"440","eart",4
"441","eartic",1
"442","eas",4
"443","eat",4
"444","eate",4
"445","eb",13
"446","ebe",3
"447","ec",5
"448","eca",4
"449","eced",1
"450","eces",5
"451","ech",1
"452","eci",3
"453","ecl",1
"454","eco",24
"455","ecom",2
"456","econ",10
"457","econs",2
"458","ect",6
"459","ecte",4
"460","ecti",8
"461","ecu",1
"462","ecul",2
"463","ed",3
"464","eda",6
"465","edan",2
"466","edb",5
"467","ede",1
"468","eder",15
"469","edi",11
"470","edin",8
"471","eding",1
"472","edo",2
"473","eds",6
"474","edst",2
"475","edu",3
"476","ee",4
"477","eec",4
"478","eed",3
"479","eede",1
"480","eedin",1
"481","eem",5
"482","eems",1
"483","een",12
"484","eena",2
"485","eenc",1
"486","eene",1
"487","eens",2
"488","eent",4
"489","eenti",1
"490","eep",3
"491","ees",3
"492","eest",2
"493","ef",5
"494","efa",1
"495","eff",2
"496","effe",2
"497","efin",1
"498","efor",6
"499","efore",6
"500","eform",1
"501","eg",2
"502","ega",1
"503","ego",4
"504","egre",1
"505","egu",2
"506","eh",8
"507","eha",4
"508","ehan",1
"509","ehe",6
"510","ehen",2
"511","ei",4
"512","eif",2
"513","eig",3
"514","eim",3
"515","ein",11
"516","eing",4
"517","einst",1
"518","eint",3
"519","eir",7
"520","eis",6
"521","eit",4
"522","eive",1
"523","ej",2
"524","el",5
"525","ela",1
"526","eles",2
"527","elf",1
"528","eli",6
"529","ell",5
"530","ella",2
"531","elo",2
"532","eltkv",2
"533","ely",2
"534","em",1
"535","ema",1
"536","eman",2
"537","emb",1
"538","ember",1
"539","eme",1
"540","emed",1
"541","emi",3
"542","emo",2
"543","emp",6
"544","empl",3
"545","en",5
"546","ena",2
"547","enat",2
"548","enc",4
"549","ence",3
"550","end",8
"551","enda",1
"552","ende",3
"553","ender",1
"554","enew",1
"555","ength",1
"556","eni",1
"557","eno",12
"558","ens",8
"559","ense",3
"560","ensi",5
"561","ensu",1
"562","ent",1
"563","enta",3
"564","enthe",3
"565","enti",1
"566","entin",2
"567","ento",8
"568","entr",1
"569","enu",3
"570","eo",7
"571","eob",2
"572","eof",8
"573","eofa",3
"574","eon",2
"575","eop",1
"576","eor",1
"577","eot",2
"578","eothe",2
"579","eother",2
"580","ep",10
"581","epa",8
"582","epe",2
"583","epen",1
"584","epl",4
"585","epo",5
"586","epower",1
"587","epr",13
"588","epre",2
"589","epres",1
"590","epu",3
"591","equ",3
"592","equa",2
"593","er",7
"594","era",2
"595","erac",15
"596","eran",1
"597","erat",3
"598","erc",4
"599","erce",5
"600","ere",2
"601","erea",4
"602","erei",4
"603","ereign",1
"604","eres",2
"605","erf",3
"606","eri",1
"607","eric",2
"608","erin",3
"609","erm",6
"610","ern",1
"611","ero",6
"612","erof",4
"613","erou",2
"614","erre",2
"615","ers",9
"616","erso",3
"617","erst",1
"618","ert",4
"619","erta",3
"620","erthe",1
"621","erto",3
"622","ery",7
"623","es",6
"624","esa",1
"625","esar",1
"626","ese",1
"627","esed",1
"628","esent",3
"629","esh",7
"630","esi",6
"631","esin",4
"632","esit",2
"633","eso",8
"634","esof",9
"635","esp",2
"636","ess",1
"637","essa",1
"638","esse",4
"639","essi",4
"640","est",6
"641","esta",2
"642","estate",10
"643","este",1
"644","esti",4
"645","esto",2
"646","esu",5
"647","et",13
"648","eta",3
"649","ete",3
"650","eter",1
"651","eth",32
"652","ethe",14
"653","ether",3
"654","eto",20
"655","etof",1
"656","etra",1
"657","ett",1
"658","etu",1
"659","etur",1
"660","etw",4
"661","etwe",3
"662","etwo",1
"663","eu",9
"664","eun",5
"665","euni",3
"666","eur",1
"667","eus",2
"668","ev",29
"669","eve",18
"670","even",13
"671","event",3
"672","ever",3
"673","evide",2
"674","ew",14
"675","ewe",4
"676","ewh",2
"677","ewho",1
"678","ewo",5
"679","ex",20
"680","exi",1
"681","ey",12
"682","eya",2
"683","eyo",4
"684","eyw",3
"685","fa",6
"686","fac",3
"687","fact",1
"688","fai",2
"689","fal",2
"690","fall",2
"691","fame",2
"692","fan",4
"693","far",2
"694","fas",1
"695","fat",1
"696","fav",1
"697","fc",4
"698","fci",2
"699","fcon",1
"700","fd",6
"701","fde",1
"702","fdi",3
"703","fe",1
"704","fec",4
"705","fect",3
"706","fed",14
"707","fede",14
"708","federa",1
"709","fee",2
"710","fel",2
"711","fer",1
"712","fere",4
"713","feren",4
"714","fet",3
