"","n4","Freq"
"1","*",6
"2","**",5
"3","**a",3
"4","**i",1
"5","**the",1
"6","**the*",1
"7","*a",9
"8","*a*",43
"9","*ab",7
"10","*ac",2
"11","*act",2
"12","*ad",8
"13","*ag",2
"14","*al",19
"15","*all",11
"16","*all*",9
"17","*am",2
"18","*an",24
"19","*an*",20
"20","*and",55
"21","*and*",33
"22","*ans",2
"23","*ap",6
"24","*app",3
"25","*ar",9
"26","*are",6
"27","*art",11
"28","*arti",11
"29","*artic",11
"30","*as",13
"31","*as*",10
"32","*ass",1
"33","*at",4
"34","*at*",2
"35","*atte",2
"36","*au",15
"37","*aut",15
"38","*b",11
"39","*be",16
"40","*be*",36
"41","*been*",6
"42","*bo",3
"43","*c",57
"44","*ca",16
"45","*cal",1
"46","*can*",1
"47","*ce",1
"48","*cer",1
"49","*ci",1
"50","*cl",15
"51","*cla",11
"52","*cle",4
"53","*co",47
"54","*con",34
"55","*cons",12
"56","*d",31
"57","*da",5
"58","*de",6
"59","*di",17
"60","*do",2
"61","*du",10
"62","*e",44
"63","*ea",2
"64","*eac",1
"65","*eas",1
"66","*ei",2
"67","*em",2
"68","*en",8
"69","*enc",4
"70","*ent",2
"71","*enti",2
"72","*equ",1
"73","*es",2
"74","*ess",1
"75","*esse",1
"76","*est",1
"77","*ever",3
"78","*evi",3
"79","*ex",39
"80","*ext",9
"81","*f",26
"82","*fa",2
"83","*fe",4
"84","*fi",8
"85","*fin",2
"86","*for",7
"87","*fr",10
"88","*ful",2
"89","*g",8
"90","*ge",4
"91","*gen",4
"92","*go",13
"93","*gre",1
"94","*h",24
"95","*ha",11
"96","*han",1
"97","*have*",6
"98","*he",5
"99","*ho",3
"100","*i",57
"101","*if",7
"102","*im",28
"103","*in",52
"104","*in*",33
"105","*ina",1
"106","*inc",2
"107","*ind",9
"108","*ine",2
"109","*inst",4
"110","*int",9
"111","*inte",5
"112","*ir",1
"113","*is",25
"114","*is*",23
"115","*it",38
"116","*it*",32
"117","*j",7
"118","*je",1
"119","*k",4
"120","*l",20
"121","*la",9
"122","*lat",1
"123","*le",3
"124","*leg",3
"125","*li",5
"126","*lo",2
"127","*m",31
"128","*ma",6
"129","*me",12
"130","*men",3
"131","*mer",2
"132","*mi",9
"133","*mo",6
"134","*mon",1
"135","*mu",5
"136","*n",17
"137","*na",10
"138","*nat",10
"139","*ne",8
"140","*no",29
"141","*not",20
"142","*not*",8
"143","*nu",1
"144","*o",9
"145","*ob",5
"146","*oc",1
"147","*of",88
"148","*of*",29
"149","*of*a",5
"150","*on",17
"151","*on*",18
"152","*on*t",6
"153","*on*th",6
"154","*one",5
"155","*op",3
"156","*oper",1
"157","*or",11
"158","*or*",6
"159","*ori",2
"160","*ot",6
"161","*oth",6
"162","*ou",6
"163","*ough",2
"164","*our",3
"165","*over",2
"166","*ow",3
"167","*p",37
"168","*pa",9
"169","*par",9
"170","*part",9
"171","*pe",2
"172","*per",3
"173","*pl",5
"174","*pla",5
"175","*po",33
"176","*point",2
"177","*pos",7
"178","*pre",5
"179","*pres",2
"180","*pu",2
"181","*qu",7
"182","*que",3
"183","*r",48
"184","*ra",3
"185","*rat",1
"186","*re",25
"187","*rea",4
"188","*rec",1
"189","*ren",1
"190","*res",12
"191","*rest",6
"192","*ri",4
"193","*ru",5
"194","*s",20
"195","*sa",1
"196","*sc",3
"197","*se",9
"198","*sen",6
"199","*sh",10
"200","*si",4
"201","*side",4
"202","*so",8
"203","*sol",1
"204","*spec",1
"205","*st",39
"206","*sta",38
"207","*str",2
"208","*su",16
"209","*t",17
"210","*ta",16
"211","*te",5
"212","*ten",3
"213","*ter",2
"214","*th",75
"215","*that*",39
"216","*the",84
"217","*the*",7
"218","*the*p",15
"219","*the*s",32
"220","*ther",10
"221","*thi",22
"222","*this*",17
"223","*tho",3
"224","*thou",1
"225","*ti",1
"226","*to",74
"227","*to*",19
"228","*tra",1
"229","*tru",1
"230","*tu",1
"231","*tur",1
"232","*u",49
"233","*un",8
"234","*und",4
"235","*unde",3
"236","*up",10
"237","*us",5
"238","*v",5
"239","*va",1
"240","*ve",1
"241","*ver",1
"242","*vi",3
"243","*w",67
"244","*we",6
"245","*wer",2
"246","*wh",34
"247","*who",1
"248","*wi",15
"249","*with*",5
"250","*wo",25
"251","*y",1
"252","*ye",1
"253","a",2
"254","a*b",1
"255","a*n",3
"256","a*s",4
"257","a*si",1
"258","a*t",2
"259","ab",5
"260","abl",1
"261","abli",1
"262","abs",5
"263","ac",1
"264","ace",1
"265","ach",3
"266","ach*",3
"267","act",1
"268","ad",2
"269","ad*",2
"270","ade",1
"271","adfdge",8
"272","aeclhw",5
"273","af",6
"274","afe",1
"275","affi",4
"276","ag",1
"277","aga",2
"278","age",1
"279","agu",1
"280","ai",4
"281","aid",4
