"","n4","Freq"
"1","*",3
"2","**",7
"3","**i",5
"4","*a",4
"5","*a*",35
"6","*ab",3
"7","*ac",9
"8","*act",4
"9","*ad",6
"10","*ag",5
"11","*al",26
"12","*all",18
"13","*all*",18
"14","*am",3
"15","*an",23
"16","*an*",13
"17","*and",36
"18","*and*",24
"19","*ans",1
"20","*ap",7
"21","*app",5
"22","*ar",6
"23","*are",4
"24","*art",1
"25","*arti",1
"26","*artic",1
"27","*as",19
"28","*as*",13
"29","*ass",5
"30","*at",20
"31","*at*",17
"32","*atte",3
"33","*au",3
"34","*aut",3
"35","*av",2
"36","*aw",1
"37","*b",16
"38","*be",23
"39","*be*",32
"40","*been*",7
"41","*bl",1
"42","*bo",4
"43","*c",53
"44","*ca",11
"45","*can*",2
"46","*ce",2
"47","*cer",1
"48","*ch",1
"49","*ci",4
"50","*co",51
"51","*con",28
"52","*cons",10
"53","*d",39
"54","*da",2
"55","*de",16
"56","*den",1
"57","*des",4
"58","*di",23
"59","*do",5
"60","*du",3
"61","*e",36
"62","*ea",5
"63","*eac",3
"64","*eas",2
"65","*ec",1
"66","*ef",3
"67","*ei",1
"68","*em",4
"69","*emb",1
"70","*en",7
"71","*enc",1
"72","*equ",3
"73","*es",2
"74","*ess",1
"75","*esse",1
"76","*est",1
"77","*ever",6
"78","*evi",1
"79","*ex",23
"80","*ext",7
"81","*ey",1
"82","*f",38
"83","*fa",7
"84","*fe",4
"85","*fi",5
"86","*for",12
"87","*fore",2
"88","*fr",13
"89","*ful",2
"90","*g",6
"91","*ge",4
"92","*gen",3
"93","*go",9
"94","*gre",3
"95","*gu",1
"96","*h",56
"97","*ha",31
"98","*han",2
"99","*har",3
"100","*have*",15
"101","*he",4
"102","*hi",1
"103","*ho",5
"104","*i",46
"105","*if",7
"106","*ill",1
"107","*im",12
"108","*in",40
"109","*in*",27
"110","*ina",1
"111","*inc",2
"112","*ind",7
"113","*inst",5
"114","*int",9
"115","*inte",6
"116","*ir",1
