"","n4","Freq"
"1","*",4
"2","**",10
"3","**a",2
"4","**b",2
"5","**i",1
"6","**the",2
"7","*a",7
"8","*a*",55
"9","*ab",5
"10","*ac",3
"11","*act",2
"12","*ad",12
"13","*ade",1
"14","*ag",3
"15","*age",1
"16","*al",13
"17","*all",10
"18","*all*",9
"19","*als",1
"20","*am",9
"21","*ame",10
"22","*an",18
"23","*an*",13
"24","*an*o",1
"25","*and",51
"26","*and*",37
"27","*ans",2
"28","*ap",7
"29","*app",6
"30","*ar",4
"31","*are",8
"32","*ari",1
"33","*art",2
"34","*arti",1
"35","*artic",1
"36","*as",19
"37","*as*",13
"38","*ass",4
"39","*at",5
"40","*at*",5
"41","*au",1
"42","*aut",1
"43","*av",1
"44","*aw",1
"45","*b",12
"46","*be",17
"47","*be*",30
"48","*been*",2
"49","*bi",1
"50","*bo",1
"51","*c",51
"52","*ca",10
"53","*can*",1
"54","*ce",1
"55","*cer",1
"56","*ch",6
"57","*ci",5
"58","*cl",1
"59","*co",47
"60","*con",15
"61","*cons",4
"62","*cor",1
"63","*cu",1
"64","*d",31
"65","*da",3
"66","*de",10
"67","*der",1
"68","*des",2
"69","*di",23
"70","*do",5
"71","*du",3
"72","*e",34
"73","*ea",5
"74","*eac",5
"75","*ec",1
"76","*ef",3
"77","*ei",3
"78","*el",3
"79","*em",3
"80","*emb",3
"81","*en",10
"82","*ent",2
"83","*equ",1
"84","*er",2
"85","*ere",1
"86","*es",4
"87","*ess",1
"88","*esse",1
"89","*est",3
"90","*ever",1
"91","*ex",16
"92","*ext",6
"93","*f",34
"94","*fa",7
"95","*fe",4
"96","*fi",3
"97","*for",14
"98","*fore",3
"99","*fr",16
"100","*g",16
"101","*ge",2
"102","*gen",2
"103","*gi",2
"104","*go",4
"105","*gre",12
"106","*h",29
"107","*ha",13
"108","*han",1
"109","*har",2
"110","*have*",8
"111","*he",7
"112","*her*",6
"113","*hi",1
"114","*ho",1
"115","*i",59
"116","*if",6
"117","*im",11
"118","*in",64
"119","*in*",35
"120","*inc",2
"121","*ind",9
"122","*ine",1
"123","*inst",2
